Position,Player,Age,Market Value,Club,Gameday,H/A,Status,Match ID
Right Midfield,Varol Tasar,27,€600k,Yverdon Sport FC,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Away,Starting,4244791
Left Midfield,Marley Aké,23,€1.60m,Yverdon Sport FC,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Away,Starting,4244791
Attacking Midfield,Dominic Corness,20,€300k,Yverdon Sport FC,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Away,Starting,4244791
Centre-Forward,Kevin Carlos,22,€400k,Yverdon Sport FC,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Away,Starting,4244791
Goalkeeper,Kevin Martin,28,€300k,Yverdon Sport FC,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Away,Substitute,4244791
Centre-Back,Dario Del Fabro,28,€400k,Yverdon Sport FC,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Away,Substitute,4244791
Centre-Back,Christian Marques,21,€300k,Yverdon Sport FC,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Away,Substitute,4244791
Defensive Midfield,Néhemie Lusuena,25,€300k,Yverdon Sport FC,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Away,Substitute,4244791
Central Midfield,Ricardo Alves,22,€500k,Yverdon Sport FC,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Away,Substitute,4244791
Right Winger,Mauro Rodrigues,22,€400k,Yverdon Sport FC,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Away,Substitute,4244791
Centre-Forward,Evans Maurin,22,€400k,Yverdon Sport FC,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Away,Substitute,4244791
Centre-Forward,Christopher Lungoyi,23,€800k,Yverdon Sport FC,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Away,Substitute,4244791
Centre-Forward,Aimen Mahious,26,€1.10m,Yverdon Sport FC,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Away,Substitute,4244791
Goalkeeper,Lawrence Ati Zigi,27,€2.50m,FC St. Gallen 1879,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Home,Starting,4244792
Centre-Back,Jozo Stanic,24,€700k,FC St. Gallen 1879,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Home,Starting,4244792
Centre-Back,Abdoulaye Diaby,23,€700k,FC St. Gallen 1879,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Home,Starting,4244792
Left-Back,Chima Okoroji,26,€1.00m,FC St. Gallen 1879,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Home,Starting,4244792
Right-Back,Mattia Zanotti,21,€2.00m,FC St. Gallen 1879,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Home,Starting,4244792
Defensive Midfield,Albert Vallci,28,€1.00m,FC St. Gallen 1879,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Home,Starting,4244792
Central Midfield,Patrick Sutter,25,€300k,FC St. Gallen 1879,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Home,Starting,4244792
Central Midfield,Christian Witzig,23,€1.50m,FC St. Gallen 1879,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Home,Starting,4244792
Attacking Midfield,Mihailo Stevanovic,22,€500k,FC St. Gallen 1879,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Home,Starting,4244792
Centre-Forward,Chadrac Akolo,28,€700k,FC St. Gallen 1879,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Home,Starting,4244792
Centre-Forward,Jovan Milosevic,18,€500k,FC St. Gallen 1879,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Home,Starting,4244792
Goalkeeper,Lukas Watkowiak,27,€200k,FC St. Gallen 1879,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Home,Substitute,4244792
Centre-Back,Justin Janitzek,20,€200k,FC St. Gallen 1879,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Home,Substitute,4244792
Defensive Midfield,Corsin Konietzke,17,€150k,FC St. Gallen 1879,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Home,Substitute,4244792
Central Midfield,Bastien Toma,24,€1.00m,FC St. Gallen 1879,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Home,Substitute,4244792
Left Winger,Felix Mambimbi,23,€800k,FC St. Gallen 1879,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Home,Substitute,4244792
Right Winger,Julian Von Moos,22,€1.80m,FC St. Gallen 1879,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Home,Substitute,4244792
Centre-Forward,Fabian Schubert,29,€500k,FC St. Gallen 1879,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Home,Substitute,4244792
Centre-Forward,Willem Geubbels,22,€2.00m,FC St. Gallen 1879,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Home,Substitute,4244792
Centre-Forward,Nikolaj Möller,21,€600k,FC St. Gallen 1879,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Home,Substitute,4244792
Goalkeeper,Marvin Keller,21,€1.20m,FC Winterthur,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Away,Starting,4244792
Centre-Back,Remo Arnold,27,€200k,FC Winterthur,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Away,Starting,4244792
Centre-Back,Granit Lekaj,33,€100k,FC Winterthur,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Away,Starting,4244792
Left-Back,Tobias Schättin,26,€300k,FC Winterthur,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Away,Starting,4244792
Right-Back,Silvan Sidler,25,€400k,FC Winterthur,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Away,Starting,4244792
Defensive Midfield,Luca Zuffi,33,€100k,FC Winterthur,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Away,Starting,4244792
Defensive Midfield,Alexandre Jankewitz,22,€800k,FC Winterthur,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Away,Starting,4244792
Right Midfield,Adrian Gantenbein,22,€600k,FC Winterthur,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Away,Starting,4244792
Left Midfield,Sayfallah Ltaief,23,€1.00m,FC Winterthur,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Away,Starting,4244792
Attacking Midfield,Matteo Di Giusto,23,€1.50m,FC Winterthur,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Away,Starting,4244792
Centre-Forward,Boubacar Fofana,25,€800k,FC Winterthur,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Away,Starting,4244792
Goalkeeper,Markus Kuster,29,€400k,FC Winterthur,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Away,Substitute,4244792
Centre-Back,Basil Stillhart,29,€500k,FC Winterthur,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Away,Substitute,4244792
Centre-Back,Yannick Schmid,28,€300k,FC Winterthur,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Away,Substitute,4244792
Right-Back,Michael Gonçalves,28,€200k,FC Winterthur,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Away,Substitute,4244792
Defensive Midfield,Thibault Corbaz,30,€100k,FC Winterthur,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Away,Substitute,4244792
Defensive Midfield,Adrian Durrer,22,€200k,FC Winterthur,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Away,Substitute,4244792
Attacking Midfield,Randy Schneider,22,€600k,FC Winterthur,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Away,Substitute,4244792
Attacking Midfield,Francisco Rodríguez,28,€100k,FC Winterthur,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Away,Substitute,4244792
Left Winger,Nishan Burkart,24,€600k,FC Winterthur,"24. Matchday | Sat, 2/17/24   |  6:00 PM",Away,Substitute,4244792
Goalkeeper,Justin Hammel,23,€500k,Grasshopper Club Zurich,"24. Matchday | Sat, 2/17/24   |  8:30 PM",Home,Starting,4244793
Centre-Back,Joshua Laws,25,€300k,Grasshopper Club Zurich,"24. Matchday | Sat, 2/17/24   |  8:30 PM",Home,Starting,4244793
Centre-Back,Kristers Tobers,23,€700k,Grasshopper Club Zurich,"24. Matchday | Sat, 2/17/24   |  8:30 PM",Home,Starting,4244793
Centre-Back,Maksim Paskotsi,21,€200k,Grasshopper Club Zurich,"24. Matchday | Sat, 2/17/24   |  8:30 PM",Home,Starting,4244793
Left-Back,Théo Ndicka Matam,23,€500k,Grasshopper Club Zurich,"24. Matchday | Sat, 2/17/24   |  8:30 PM",Home,Starting,4244793
Right-Back,Dirk Abels,26,€600k,Grasshopper Club Zurich,"24. Matchday | Sat, 2/17/24   |  8:30 PM",Home,Starting,4244793
Defensive Midfield,Ayumu Seko,23,€2.00m,Grasshopper Club Zurich,"24. Matchday | Sat, 2/17/24   |  8:30 PM",Home,Starting,4244793
Defensive Midfield,Francis Momoh,22,€900k,Grasshopper Club Zurich,"24. Matchday | Sat, 2/17/24   |  8:30 PM",Home,Starting,4244793
Central Midfield,Amir Abrashi,33,€200k,Grasshopper Club Zurich,"24. Matchday | Sat, 2/17/24   |  8:30 PM",Home,Starting,4244793
Centre-Forward,Giotto Morandi,24,€800k,Grasshopper Club Zurich,"24. Matchday | Sat, 2/17/24   |  8:30 PM",Home,Starting,4244793
Centre-Forward,Bradley Fink,20,€800k,Grasshopper Club Zurich,"24. Matchday | Sat, 2/17/24   |  8:30 PM",Home,Starting,4244793
Goalkeeper,Steven Deana,33,€100k,Grasshopper Club Zurich,"24. Matchday | Sat, 2/17/24   |  8:30 PM",Home,Substitute,4244793
Left-Back,Florian Hoxha,22,€300k,Grasshopper Club Zurich,"24. Matchday | Sat, 2/17/24   |  8:30 PM",Home,Substitute,4244793
Right-Back,Liam Bollati,20,€100k,Grasshopper Club Zurich,"24. Matchday | Sat, 2/17/24   |  8:30 PM",Home,Substitute,4244793
Defensive Midfield,Tim Meyer,19,€200k,Grasshopper Club Zurich,"24. Matchday | Sat, 2/17/24   |  8:30 PM",Home,Substitute,4244793
Left Midfield,Pascal Schürpf,34,€100k,Grasshopper Club Zurich,"24. Matchday | Sat, 2/17/24   |  8:30 PM",Home,Substitute,4244793
Left Midfield,Filipe de Carvalho,20,€1.30m,Grasshopper Club Zurich,"24. Matchday | Sat, 2/17/24   |  8:30 PM",Home,Substitute,4244793
Attacking Midfield,Dijon Kameri,19,€3.00m,Grasshopper Club Zurich,"24. Matchday | Sat, 2/17/24   |  8:30 PM",Home,Substitute,4244793
Attacking Midfield,Oliver Batista Meier,23,€700k,Grasshopper Club Zurich,"24. Matchday | Sat, 2/17/24   |  8:30 PM",Home,Substitute,4244793
Centre-Forward,Dorian Babunski,27,€700k,Grasshopper Club Zurich,"24. Matchday | Sat, 2/17/24   |  8:30 PM",Home,Substitute,4244793
Goalkeeper,Marwin Hitz,36,€200k,FC Basel 1893,"24. Matchday | Sat, 2/17/24   |  8:30 PM",Away,Starting,4244793
Centre-Back,Finn van Breemen,20,€800k,FC Basel 1893,"24. Matchday | Sat, 2/17/24   |  8:30 PM",Away,Starting,4244793
Centre-Back,Adrian Leon Barisic,22,€2.00m,FC Basel 1893,"24. Matchday | Sat, 2/17/24   |  8:30 PM",Away,Starting,4244793
Left-Back,Dominik Schmid,25,€1.70m,FC Basel 1893,"24. Matchday | Sat, 2/17/24   |  8:30 PM",Away,Starting,4244793
Right-Back,Nicolas Vouilloz,22,€1.70m,FC Basel 1893,"24. Matchday | Sat, 2/17/24   |  8:30 PM",Away,Starting,4244793
Defensive Midfield,Taulant Xhaka,32,€200k,FC Basel 1893,"24. Matchday | Sat, 2/17/24   |  8:30 PM",Away,Starting,4244793
Defensive Midfield,Leon Avdullahu,19,€500k,FC Basel 1893,"24. Matchday | Sat, 2/17/24   |  8:30 PM",Away,Starting,4244793
Right Midfield,Juan Carlos Gauto,19,€3.50m,FC Basel 1893,"24. Matchday | Sat, 2/17/24   |  8:30 PM",Away,Starting,4244793
Left Midfield,Anton Kade,20,€1.20m,FC Basel 1893,"24. Matchday | Sat, 2/17/24   |  8:30 PM",Away,Starting,4244793
Attacking Midfield,Benjamin Kololli,31,€300k,FC Basel 1893,"24. Matchday | Sat, 2/17/24   |  8:30 PM",Away,Starting,4244793
Centre-Forward,Thierno Barry,21,€1.00m,FC Basel 1893,"24. Matchday | Sat, 2/17/24   |  8:30 PM",Away,Starting,4244793
Goalkeeper,Mirko Salvi,30,€100k,FC Basel 1893,"24. Matchday | Sat, 2/17/24   |  8:30 PM",Away,Substitute,4244793
Right-Back,Mohamed Dräger,27,€700k,FC Basel 1893,"24. Matchday | Sat, 2/17/24   |  8:30 PM",Away,Substitute,4244793
Right-Back,Kevin Rüegg,25,€500k,FC Basel 1893,"24. Matchday | Sat, 2/17/24   |  8:30 PM",Away,Substitute,4244793
Central Midfield,Gabriel Sigua,18,€1.50m,FC Basel 1893,"24. Matchday | Sat, 2/17/24   |  8:30 PM",Away,Substitute,4244793
Attacking Midfield,Dion Kacuri,20,€800k,FC Basel 1893,"24. Matchday | Sat, 2/17/24   |  8:30 PM",Away,Substitute,4244793
Centre-Forward,Roméo Beney,19,€300k,FC Basel 1893,"24. Matchday | Sat, 2/17/24   |  8:30 PM",Away,Substitute,4244793
Centre-Forward,Maurice Malone,23,€2.00m,FC Basel 1893,"24. Matchday | Sat, 2/17/24   |  8:30 PM",Away,Substitute,4244793
Centre-Forward,Jean-Kévin Augustin,26,€1.00m,FC Basel 1893,"24. Matchday | Sat, 2/17/24   |  8:30 PM",Away,Substitute,4244793
Centre-Forward,Albian Ajeti,26,€1.30m,FC Basel 1893,"24. Matchday | Sat, 2/17/24   |  8:30 PM",Away,Substitute,4244793
Goalkeeper,David von Ballmoos,29,€1.50m,BSC Young Boys,"24. Matchday | Sun, 2/18/24   |  2:15 PM",Home,Starting,4244794
Centre-Back,Mohamed Camara,26,€4.20m,BSC Young Boys,"24. Matchday | Sun, 2/18/24   |  2:15 PM",Home,Starting,4244794
Centre-Back,Fabian Lustenberger,35,€100k,BSC Young Boys,"24. Matchday | Sun, 2/18/24   |  2:15 PM",Home,Starting,4244794
Left-Back,Noah Persson,20,€1.20m,BSC Young Boys,"24. Matchday | Sun, 2/18/24   |  2:15 PM",Home,Starting,4244794
Right-Back,Lewin Blum,22,€2.50m,BSC Young Boys,"24. Matchday | Sun, 2/18/24   |  2:15 PM",Home,Starting,4244794
Defensive Midfield,Cheikh Niasse,24,€3.80m,BSC Young Boys,"24. Matchday | Sun, 2/18/24   |  2:15 PM",Home,Starting,4244794
Right Midfield,Meschack Elia,26,€6.00m,BSC Young Boys,"24. Matchday | Sun, 2/18/24   |  2:15 PM",Home,Starting,4244794
Left Midfield,Joel Mvuka,21,€4.00m,BSC Young Boys,"24. Matchday | Sun, 2/18/24   |  2:15 PM",Home,Starting,4244794
Attacking Midfield,Lukasz Lakomy,23,€2.50m,BSC Young Boys,"24. Matchday | Sun, 2/18/24   |  2:15 PM",Home,Starting,4244794
Attacking Midfield,Darian Males,22,€4.20m,BSC Young Boys,"24. Matchday | Sun, 2/18/24   |  2:15 PM",Home,Starting,4244794
Centre-Forward,Silvere Ganvoula,27,€800k,BSC Young Boys,"24. Matchday | Sun, 2/18/24   |  2:15 PM",Home,Starting,4244794
Goalkeeper,Anthony Racioppi,25,€2.20m,BSC Young Boys,"24. Matchday | Sun, 2/18/24   |  2:15 PM",Home,Substitute,4244794
Centre-Back,Anel Husic,22,€800k,BSC Young Boys,"24. Matchday | Sun, 2/18/24   |  2:15 PM",Home,Substitute,4244794
Centre-Back,Aurèle Amenda,20,€5.00m,BSC Young Boys,"24. Matchday | Sun, 2/18/24   |  2:15 PM",Home,Substitute,4244794
Left-Back,Jaouen Hadjam,20,€1.50m,BSC Young Boys,"24. Matchday | Sun, 2/18/24   |  2:15 PM",Home,Substitute,4244794
Right-Back,Saidy Janko,28,€800k,BSC Young Boys,"24. Matchday | Sun, 2/18/24   |  2:15 PM",Home,Substitute,4244794
Defensive Midfield,Sandro Lauper,27,€1.00m,BSC Young Boys,"24. Matchday | Sun, 2/18/24   |  2:15 PM",Home,Substitute,4244794
Right Winger,Ebrima Colley,24,€2.60m,BSC Young Boys,"24. Matchday | Sun, 2/18/24   |  2:15 PM",Home,Substitute,4244794
Centre-Forward,Cedric Itten,27,€4.50m,BSC Young Boys,"24. Matchday | Sun, 2/18/24   |  2:15 PM",Home,Substitute,4244794
Centre-Forward,Joël Monteiro,24,€2.00m,BSC Young Boys,"24. Matchday | Sun, 2/18/24   |  2:15 PM",Home,Substitute,4244794
Goalkeeper,Jérémy Vachoux,29,€500k,FC Stade-Lausanne-Ouchy,"24. Matchday | Sun, 2/18/24   |  2:15 PM",Away,Starting,4244794
Centre-Back,Dylan Ouedraogo,25,€300k,FC Stade-Lausanne-Ouchy,"24. Matchday | Sun, 2/18/24   |  2:15 PM",Away,Starting,4244794
Centre-Back,Lucas Pos,26,€400k,FC Stade-Lausanne-Ouchy,"24. Matchday | Sun, 2/18/24   |  2:15 PM",Away,Starting,4244794
Centre-Back,Lavdrim Hajrulahu,25,€400k,FC Stade-Lausanne-Ouchy,"24. Matchday | Sun, 2/18/24   |  2:15 PM",Away,Starting,4244794
Left-Back,Elies Mahmoud,23,€800k,FC Stade-Lausanne-Ouchy,"24. Matchday | Sun, 2/18/24   |  2:15 PM",Away,Starting,4244794
Right-Back,Ibrahim Diakité,20,€700k,FC Stade-Lausanne-Ouchy,"24. Matchday | Sun, 2/18/24   |  2:15 PM",Away,Starting,4244794
Central Midfield,Romain Bayard,30,€200k,FC Stade-Lausanne-Ouchy,"24. Matchday | Sun, 2/18/24   |  2:15 PM",Away,Starting,4244794
Central Midfield,Edmond Akichi,33,€200k,FC Stade-Lausanne-Ouchy,"24. Matchday | Sun, 2/18/24   |  2:15 PM",Away,Starting,4244794
Right Midfield,Mergim Qarri,28,€300k,FC Stade-Lausanne-Ouchy,"24. Matchday | Sun, 2/18/24   |  2:15 PM",Away,Starting,4244794
Left Midfield,Ismaël Gharbi,19,€5.00m,FC Stade-Lausanne-Ouchy,"24. Matchday | Sun, 2/18/24   |  2:15 PM",Away,Starting,4244794
Centre-Forward,Vitalie Damaşcan,25,€700k,FC Stade-Lausanne-Ouchy,"24. Matchday | Sun, 2/18/24   |  2:15 PM",Away,Starting,4244794
Goalkeeper,Noah Noverraz,19,,FC Stade-Lausanne-Ouchy,"24. Matchday | Sun, 2/18/24   |  2:15 PM",Away,Substitute,4244794
Centre-Back,Rayan Kadima,26,€300k,FC Stade-Lausanne-Ouchy,"24. Matchday | Sun, 2/18/24   |  2:15 PM",Away,Substitute,4244794
Centre-Back,Sahmkou Camara,20,€500k,FC Stade-Lausanne-Ouchy,"24. Matchday | Sun, 2/18/24   |  2:15 PM",Away,Substitute,4244794
Left-Back,Linus Obexer,26,€400k,FC Stade-Lausanne-Ouchy,"24. Matchday | Sun, 2/18/24   |  2:15 PM",Away,Substitute,4244794
Defensive Midfield,Giovani Bamba,24,€400k,FC Stade-Lausanne-Ouchy,"24. Matchday | Sun, 2/18/24   |  2:15 PM",Away,Substitute,4244794
Defensive Midfield,Valon Hamdiu,25,€300k,FC Stade-Lausanne-Ouchy,"24. Matchday | Sun, 2/18/24   |  2:15 PM",Away,Substitute,4244794
Attacking Midfield,Liridon Mulaj,25,€300k,FC Stade-Lausanne-Ouchy,"24. Matchday | Sun, 2/18/24   |  2:15 PM",Away,Substitute,4244794
Right Winger,Alban Ajdini,24,€1.20m,FC Stade-Lausanne-Ouchy,"24. Matchday | Sun, 2/18/24   |  2:15 PM",Away,Substitute,4244794
Centre-Forward,Gabriel Kyeremateng,24,€350k,FC Stade-Lausanne-Ouchy,"24. Matchday | Sun, 2/18/24   |  2:15 PM",Away,Substitute,4244794
Goalkeeper,Pascal Loretz,20,€3.00m,FC Luzern,"24. Matchday | Sun, 2/18/24   |  4:30 PM",Home,Starting,4244795
Centre-Back,Denis Simani,32,€200k,FC Luzern,"24. Matchday | Sun, 2/18/24   |  4:30 PM",Home,Starting,4244795
Centre-Back,Jesper Löfgren,26,€600k,FC Luzern,"24. Matchday | Sun, 2/18/24   |  4:30 PM",Home,Starting,4244795
Centre-Back,Luca Jaquez,20,€700k,FC Luzern,"24. Matchday | Sun, 2/18/24   |  4:30 PM",Home,Starting,4244795
Defensive Midfield,Ardon Jashari,21,€6.50m,FC Luzern,"24. Matchday | Sun, 2/18/24   |  4:30 PM",Home,Starting,4244795
Right Midfield,Dario Ulrich,25,€300k,FC Luzern,"24. Matchday | Sun, 2/18/24   |  4:30 PM",Home,Starting,4244795
Left Midfield,Leny Meyer,19,€200k,FC Luzern,"24. Matchday | Sun, 2/18/24   |  4:30 PM",Home,Starting,4244795
Attacking Midfield,Nicky Beloko,24,€2.60m,FC Luzern,"24. Matchday | Sun, 2/18/24   |  4:30 PM",Home,Starting,4244795
Attacking Midfield,Nicolas Haas,28,€1.50m,FC Luzern,"24. Matchday | Sun, 2/18/24   |  4:30 PM",Home,Starting,4244795
Centre-Forward,Teddy Okou,25,€800k,FC Luzern,"24. Matchday | Sun, 2/18/24   |  4:30 PM",Home,Starting,4244795
Centre-Forward,Thibault Klidjé,22,€300k,FC Luzern,"24. Matchday | Sun, 2/18/24   |  4:30 PM",Home,Starting,4244795
Goalkeeper,Vaso Vasic,33,€100k,FC Luzern,"24. Matchday | Sun, 2/18/24   |  4:30 PM",Home,Substitute,4244795
Centre-Back,Mauricio Willimann,21,€300k,FC Luzern,"24. Matchday | Sun, 2/18/24   |  4:30 PM",Home,Substitute,4244795
Left-Back,Martin Frydek,31,€500k,FC Luzern,"24. Matchday | Sun, 2/18/24   |  4:30 PM",Home,Substitute,4244795
Central Midfield,Noah Rupp,20,€350k,FC Luzern,"24. Matchday | Sun, 2/18/24   |  4:30 PM",Home,Substitute,4244795
Central Midfield,Levin Winkler,20,€100k,FC Luzern,"24. Matchday | Sun, 2/18/24   |  4:30 PM",Home,Substitute,4244795
Attacking Midfield,Jakub Kadák,23,€900k,FC Luzern,"24. Matchday | Sun, 2/18/24   |  4:30 PM",Home,Substitute,4244795
Left Winger,Sofyan Chader,23,€800k,FC Luzern,"24. Matchday | Sun, 2/18/24   |  4:30 PM",Home,Substitute,4244795
Centre-Forward,Lars Villiger,20,€1.70m,FC Luzern,"24. Matchday | Sun, 2/18/24   |  4:30 PM",Home,Substitute,4244795
Goalkeeper,Yanick Brecher,30,€1.00m,FC Zürich,"24. Matchday | Sun, 2/18/24   |  4:30 PM",Away,Starting,4244795
Centre-Back,Mirlind Kryeziu,27,€200k,FC Zürich,"24. Matchday | Sun, 2/18/24   |  4:30 PM",Away,Starting,4244795
Centre-Back,Lindrit Kamberi,24,€900k,FC Zürich,"24. Matchday | Sun, 2/18/24   |  4:30 PM",Away,Starting,4244795
Left-Back,Rodrigo Conceição,24,€1.00m,FC Zürich,"24. Matchday | Sun, 2/18/24   |  4:30 PM",Away,Starting,4244795
Right-Back,Nikola Boranijasevic,31,€500k,FC Zürich,"24. Matchday | Sun, 2/18/24   |  4:30 PM",Away,Starting,4244795
Defensive Midfield,Ifeanyi Mathew,27,€1.50m,FC Zürich,"24. Matchday | Sun, 2/18/24   |  4:30 PM",Away,Starting,4244795
Defensive Midfield,Bledian Krasniqi,22,€800k,FC Zürich,"24. Matchday | Sun, 2/18/24   |  4:30 PM",Away,Starting,4244795
Right Midfield,Fabian Rohner,25,€500k,FC Zürich,"24. Matchday | Sun, 2/18/24   |  4:30 PM",Away,Starting,4244795
Left Midfield,Jonathan Okita,27,€2.50m,FC Zürich,"24. Matchday | Sun, 2/18/24   |  4:30 PM",Away,Starting,4244795
