Position,Player,Age,Market Value,Club,Gameday,H/A,Status,Match ID
Right-Back,Silvan Sidler,25,€400k,FC Winterthur,"3. Matchday | Sat, 8/5/23   |  6:00 PM",Away,Starting,4089706
Defensive Midfield,Luca Zuffi,33,€100k,FC Winterthur,"3. Matchday | Sat, 8/5/23   |  6:00 PM",Away,Starting,4089706
Defensive Midfield,Alexandre Jankewitz,21,€500k,FC Winterthur,"3. Matchday | Sat, 8/5/23   |  6:00 PM",Away,Starting,4089706
Right Midfield,Samuel Ballet,22,€400k,FC Winterthur,"3. Matchday | Sat, 8/5/23   |  6:00 PM",Away,Starting,4089706
Left Midfield,Nishan Burkart,23,€500k,FC Winterthur,"3. Matchday | Sat, 8/5/23   |  6:00 PM",Away,Starting,4089706
Attacking Midfield,Matteo Di Giusto,22,€1.00m,FC Winterthur,"3. Matchday | Sat, 8/5/23   |  6:00 PM",Away,Starting,4089706
Centre-Forward,Aldin Turkes,27,€150k,FC Winterthur,"3. Matchday | Sat, 8/5/23   |  6:00 PM",Away,Starting,4089706
Goalkeeper,Jozef Pukaj,23,€200k,FC Winterthur,"3. Matchday | Sat, 8/5/23   |  6:00 PM",Away,Substitute,4089706
Centre-Back,Remo Arnold,26,€300k,FC Winterthur,"3. Matchday | Sat, 8/5/23   |  6:00 PM",Away,Substitute,4089706
Centre-Back,Granit Lekaj,33,€100k,FC Winterthur,"3. Matchday | Sat, 8/5/23   |  6:00 PM",Away,Substitute,4089706
Left-Back,Tobias Schättin,26,€300k,FC Winterthur,"3. Matchday | Sat, 8/5/23   |  6:00 PM",Away,Substitute,4089706
Right-Back,Adrian Gantenbein,22,€500k,FC Winterthur,"3. Matchday | Sat, 8/5/23   |  6:00 PM",Away,Substitute,4089706
Defensive Midfield,Thibault Corbaz,29,€200k,FC Winterthur,"3. Matchday | Sat, 8/5/23   |  6:00 PM",Away,Substitute,4089706
Left Midfield,Samir Ramizi,32,€300k,FC Winterthur,"3. Matchday | Sat, 8/5/23   |  6:00 PM",Away,Substitute,4089706
Attacking Midfield,Randy Schneider,21,€400k,FC Winterthur,"3. Matchday | Sat, 8/5/23   |  6:00 PM",Away,Substitute,4089706
Left Winger,Sayfallah Ltaief,23,€400k,FC Winterthur,"3. Matchday | Sat, 8/5/23   |  6:00 PM",Away,Substitute,4089706
Goalkeeper,Yanick Brecher,30,€800k,FC Zürich,"3. Matchday | Sat, 8/5/23   |  8:30 PM",Home,Starting,4089707
Centre-Back,Fabio Daprelà,32,€200k,FC Zürich,"3. Matchday | Sat, 8/5/23   |  8:30 PM",Home,Starting,4089707
Centre-Back,Lindrit Kamberi,23,€700k,FC Zürich,"3. Matchday | Sat, 8/5/23   |  8:30 PM",Home,Starting,4089707
Centre-Back,Nikola Katic,26,€900k,FC Zürich,"3. Matchday | Sat, 8/5/23   |  8:30 PM",Home,Starting,4089707
Defensive Midfield,Cheick Condé,23,€1.60m,FC Zürich,"3. Matchday | Sat, 8/5/23   |  8:30 PM",Home,Starting,4089707
Defensive Midfield,Ifeanyi Mathew,26,€800k,FC Zürich,"3. Matchday | Sat, 8/5/23   |  8:30 PM",Home,Starting,4089707
Right Midfield,Nikola Boranijasevic,31,€700k,FC Zürich,"3. Matchday | Sat, 8/5/23   |  8:30 PM",Home,Starting,4089707
Left Midfield,Adrián Guerrero,25,€1.70m,FC Zürich,"3. Matchday | Sat, 8/5/23   |  8:30 PM",Home,Starting,4089707
Attacking Midfield,Jonathan Okita,26,€1.30m,FC Zürich,"3. Matchday | Sat, 8/5/23   |  8:30 PM",Home,Starting,4089707
Attacking Midfield,Fabian Rohner,24,€300k,FC Zürich,"3. Matchday | Sat, 8/5/23   |  8:30 PM",Home,Starting,4089707
Centre-Forward,Daniel Afriyie,22,€300k,FC Zürich,"3. Matchday | Sat, 8/5/23   |  8:30 PM",Home,Starting,4089707
Goalkeeper,Zivko Kostadinovic,31,€200k,FC Zürich,"3. Matchday | Sat, 8/5/23   |  8:30 PM",Home,Substitute,4089707
Centre-Back,Mirlind Kryeziu,26,€400k,FC Zürich,"3. Matchday | Sat, 8/5/23   |  8:30 PM",Home,Substitute,4089707
Centre-Back,Silvan Wallner,21,€300k,FC Zürich,"3. Matchday | Sat, 8/5/23   |  8:30 PM",Home,Substitute,4089707
Centre-Back,Marc Hornschuh,32,€200k,FC Zürich,"3. Matchday | Sat, 8/5/23   |  8:30 PM",Home,Substitute,4089707
Right-Back,Selmin Hodza,20,€300k,FC Zürich,"3. Matchday | Sat, 8/5/23   |  8:30 PM",Home,Substitute,4089707
Attacking Midfield,Bledian Krasniqi,22,€1.00m,FC Zürich,"3. Matchday | Sat, 8/5/23   |  8:30 PM",Home,Substitute,4089707
Attacking Midfield,Antonio Marchesano,32,€400k,FC Zürich,"3. Matchday | Sat, 8/5/23   |  8:30 PM",Home,Substitute,4089707
Left Winger,Donis Avdijaj,26,€800k,FC Zürich,"3. Matchday | Sat, 8/5/23   |  8:30 PM",Home,Substitute,4089707
Centre-Forward,Ivan Santini,34,€200k,FC Zürich,"3. Matchday | Sat, 8/5/23   |  8:30 PM",Home,Substitute,4089707
Goalkeeper,Amir Saipi,23,€1.30m,FC Lugano,"3. Matchday | Sat, 8/5/23   |  8:30 PM",Away,Starting,4089707
Centre-Back,Albian Hajdari,20,€1.00m,FC Lugano,"3. Matchday | Sat, 8/5/23   |  8:30 PM",Away,Starting,4089707
Centre-Back,Kreshnik Hajrizi,24,€500k,FC Lugano,"3. Matchday | Sat, 8/5/23   |  8:30 PM",Away,Starting,4089707
Left-Back,Milton Valenzuela,24,€1.70m,FC Lugano,"3. Matchday | Sat, 8/5/23   |  8:30 PM",Away,Starting,4089707
Right-Back,Allan Arigoni,24,€800k,FC Lugano,"3. Matchday | Sat, 8/5/23   |  8:30 PM",Away,Starting,4089707
Defensive Midfield,Jonathan Sabbatini,35,€100k,FC Lugano,"3. Matchday | Sat, 8/5/23   |  8:30 PM",Away,Starting,4089707
Central Midfield,Roman Macek,26,€600k,FC Lugano,"3. Matchday | Sat, 8/5/23   |  8:30 PM",Away,Starting,4089707
Central Midfield,Uran Bislimi,23,€800k,FC Lugano,"3. Matchday | Sat, 8/5/23   |  8:30 PM",Away,Starting,4089707
Left Winger,Mattia Bottani,32,€400k,FC Lugano,"3. Matchday | Sat, 8/5/23   |  8:30 PM",Away,Starting,4089707
Right Winger,Renato Steffen,31,€1.00m,FC Lugano,"3. Matchday | Sat, 8/5/23   |  8:30 PM",Away,Starting,4089707
Centre-Forward,Zan Celar,24,€4.00m,FC Lugano,"3. Matchday | Sat, 8/5/23   |  8:30 PM",Away,Starting,4089707
Goalkeeper,Steven Deana,33,€100k,FC Lugano,"3. Matchday | Sat, 8/5/23   |  8:30 PM",Away,Substitute,4089707
Centre-Back,Ayman El Wafi,19,€75k,FC Lugano,"3. Matchday | Sat, 8/5/23   |  8:30 PM",Away,Substitute,4089707
Left-Back,Martim Marques,19,,FC Lugano,"3. Matchday | Sat, 8/5/23   |  8:30 PM",Away,Substitute,4089707
Right-Back,Jhon Espinoza,24,€800k,FC Lugano,"3. Matchday | Sat, 8/5/23   |  8:30 PM",Away,Substitute,4089707
Defensive Midfield,Mohamed Belhadj Mahmoud,23,€500k,FC Lugano,"3. Matchday | Sat, 8/5/23   |  8:30 PM",Away,Substitute,4089707
Left Midfield,Yanis Cimignani,21,€1.20m,FC Lugano,"3. Matchday | Sat, 8/5/23   |  8:30 PM",Away,Substitute,4089707
Centre-Forward,Shkelqim Vladi,22,€700k,FC Lugano,"3. Matchday | Sat, 8/5/23   |  8:30 PM",Away,Substitute,4089707
Centre-Forward,Boris Babic,25,€300k,FC Lugano,"3. Matchday | Sat, 8/5/23   |  8:30 PM",Away,Substitute,4089707
Centre-Forward,Mohamed Amoura,23,€2.00m,FC Lugano,"3. Matchday | Sat, 8/5/23   |  8:30 PM",Away,Substitute,4089707
Goalkeeper,Thomas Castella,30,€400k,FC Lausanne-Sport,"3. Matchday | Sun, 8/6/23   |  2:15 PM",Home,Starting,4089708
Centre-Back,Anel Husic,22,€600k,FC Lausanne-Sport,"3. Matchday | Sun, 8/6/23   |  2:15 PM",Home,Starting,4089708
Centre-Back,Noë Dussenne,31,€800k,FC Lausanne-Sport,"3. Matchday | Sun, 8/6/23   |  2:15 PM",Home,Starting,4089708
Left-Back,Archie Brown,21,€700k,FC Lausanne-Sport,"3. Matchday | Sun, 8/6/23   |  2:15 PM",Home,Starting,4089708
Right-Back,Raoul Giger,25,€400k,FC Lausanne-Sport,"3. Matchday | Sun, 8/6/23   |  2:15 PM",Home,Starting,4089708
Defensive Midfield,Antoine Bernede,24,€1.00m,FC Lausanne-Sport,"3. Matchday | Sun, 8/6/23   |  2:15 PM",Home,Starting,4089708
Central Midfield,Olivier Custodio,28,€400k,FC Lausanne-Sport,"3. Matchday | Sun, 8/6/23   |  2:15 PM",Home,Starting,4089708
Central Midfield,Alvyn Sanches,20,€800k,FC Lausanne-Sport,"3. Matchday | Sun, 8/6/23   |  2:15 PM",Home,Starting,4089708
Left Winger,Rares Ilie,20,€2.50m,FC Lausanne-Sport,"3. Matchday | Sun, 8/6/23   |  2:15 PM",Home,Starting,4089708
Right Winger,Aliou Baldé,20,€800k,FC Lausanne-Sport,"3. Matchday | Sun, 8/6/23   |  2:15 PM",Home,Starting,4089708
Centre-Forward,Kaly Sène,22,€700k,FC Lausanne-Sport,"3. Matchday | Sun, 8/6/23   |  2:15 PM",Home,Starting,4089708
Goalkeeper,Raphael Spiegel,30,€200k,FC Lausanne-Sport,"3. Matchday | Sun, 8/6/23   |  2:15 PM",Home,Substitute,4089708
Centre-Back,Mickaël Nanizayamo,25,€250k,FC Lausanne-Sport,"3. Matchday | Sun, 8/6/23   |  2:15 PM",Home,Substitute,4089708
Centre-Back,Simone Grippo,34,€50k,FC Lausanne-Sport,"3. Matchday | Sun, 8/6/23   |  2:15 PM",Home,Substitute,4089708
Left-Back,Chris Kablan,28,€200k,FC Lausanne-Sport,"3. Matchday | Sun, 8/6/23   |  2:15 PM",Home,Substitute,4089708
Defensive Midfield,Jamie Roche,22,€750k,FC Lausanne-Sport,"3. Matchday | Sun, 8/6/23   |  2:15 PM",Home,Substitute,4089708
Central Midfield,Stjepan Kukuruzovic,34,€200k,FC Lausanne-Sport,"3. Matchday | Sun, 8/6/23   |  2:15 PM",Home,Substitute,4089708
Left Midfield,Dominik Schwizer,27,€300k,FC Lausanne-Sport,"3. Matchday | Sun, 8/6/23   |  2:15 PM",Home,Substitute,4089708
Left Winger,Trae Coyle,22,€400k,FC Lausanne-Sport,"3. Matchday | Sun, 8/6/23   |  2:15 PM",Home,Substitute,4089708
Centre-Forward,Brighton Labeau,27,€700k,FC Lausanne-Sport,"3. Matchday | Sun, 8/6/23   |  2:15 PM",Home,Substitute,4089708
Goalkeeper,Kevin Martin,28,€300k,Yverdon Sport FC,"3. Matchday | Sun, 8/6/23   |  2:15 PM",Away,Starting,4089708
Centre-Back,Dario Del Fabro,28,€400k,Yverdon Sport FC,"3. Matchday | Sun, 8/6/23   |  2:15 PM",Away,Starting,4089708
Centre-Back,Boris Céspedes,28,€400k,Yverdon Sport FC,"3. Matchday | Sun, 8/6/23   |  2:15 PM",Away,Starting,4089708
Left-Back,William Le Pogam,30,€250k,Yverdon Sport FC,"3. Matchday | Sun, 8/6/23   |  2:15 PM",Away,Starting,4089708
Right-Back,Anthony Sauthier,32,€150k,Yverdon Sport FC,"3. Matchday | Sun, 8/6/23   |  2:15 PM",Away,Starting,4089708
Defensive Midfield,Néhemie Lusuena,25,€200k,Yverdon Sport FC,"3. Matchday | Sun, 8/6/23   |  2:15 PM",Away,Starting,4089708
Defensive Midfield,Samuel Oum Gouet,25,€550k,Yverdon Sport FC,"3. Matchday | Sun, 8/6/23   |  2:15 PM",Away,Starting,4089708
Right Midfield,Varol Tasar,26,€300k,Yverdon Sport FC,"3. Matchday | Sun, 8/6/23   |  2:15 PM",Away,Starting,4089708
Left Midfield,Brian Beyer,26,€350k,Yverdon Sport FC,"3. Matchday | Sun, 8/6/23   |  2:15 PM",Away,Starting,4089708
Attacking Midfield,Hugo Fargues,31,€100k,Yverdon Sport FC,"3. Matchday | Sun, 8/6/23   |  2:15 PM",Away,Starting,4089708
Centre-Forward,Kevin Carlos,22,€300k,Yverdon Sport FC,"3. Matchday | Sun, 8/6/23   |  2:15 PM",Away,Starting,4089708
Goalkeeper,Mirco Mazzeo,23,€50k,Yverdon Sport FC,"3. Matchday | Sun, 8/6/23   |  2:15 PM",Away,Substitute,4089708
Right-Back,Luca Jaquenoud,21,€100k,Yverdon Sport FC,"3. Matchday | Sun, 8/6/23   |  2:15 PM",Away,Substitute,4089708
Central Midfield,Ricardo Alves,21,€400k,Yverdon Sport FC,"3. Matchday | Sun, 8/6/23   |  2:15 PM",Away,Substitute,4089708
Central Midfield,Dominic Corness,20,,Yverdon Sport FC,"3. Matchday | Sun, 8/6/23   |  2:15 PM",Away,Substitute,4089708
Attacking Midfield,Lirik Vishi,22,€300k,Yverdon Sport FC,"3. Matchday | Sun, 8/6/23   |  2:15 PM",Away,Substitute,4089708
Left Winger,Mihael Klepac,25,€400k,Yverdon Sport FC,"3. Matchday | Sun, 8/6/23   |  2:15 PM",Away,Substitute,4089708
Right Winger,Mauro Rodrigues,22,€250k,Yverdon Sport FC,"3. Matchday | Sun, 8/6/23   |  2:15 PM",Away,Substitute,4089708
Right Winger,Johan Kury,21,€50k,Yverdon Sport FC,"3. Matchday | Sun, 8/6/23   |  2:15 PM",Away,Substitute,4089708
Centre-Forward,Evans Maurin,22,€50k,Yverdon Sport FC,"3. Matchday | Sun, 8/6/23   |  2:15 PM",Away,Substitute,4089708
Goalkeeper,Justin Hammel,22,€500k,Grasshopper Club Zurich,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Home,Starting,4089709
Centre-Back,Kristers Tobers,22,€350k,Grasshopper Club Zurich,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Home,Starting,4089709
Centre-Back,Ayumu Seko,23,€3.00m,Grasshopper Club Zurich,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Home,Starting,4089709
Left-Back,Michael Kempter,28,€300k,Grasshopper Club Zurich,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Home,Starting,4089709
Right-Back,Dirk Abels,26,€650k,Grasshopper Club Zurich,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Home,Starting,4089709
Central Midfield,Amir Abrashi,33,€200k,Grasshopper Club Zurich,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Home,Starting,4089709
Central Midfield,Tsiy Ndenge,26,€800k,Grasshopper Club Zurich,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Home,Starting,4089709
Right Midfield,Filipe de Carvalho,19,€500k,Grasshopper Club Zurich,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Home,Starting,4089709
Left Midfield,Theo Corbeanu,21,€1.20m,Grasshopper Club Zurich,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Home,Starting,4089709
Second Striker,Giotto Morandi,24,€800k,Grasshopper Club Zurich,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Home,Starting,4089709
Centre-Forward,Renat Dadashov,24,€1.60m,Grasshopper Club Zurich,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Home,Starting,4089709
Goalkeeper,Manuel Kuttin,29,€200k,Grasshopper Club Zurich,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Home,Substitute,4089709
Centre-Back,Elvir Zukaj,21,€10k,Grasshopper Club Zurich,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Home,Substitute,4089709
Left-Back,Florian Hoxha,22,€100k,Grasshopper Club Zurich,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Home,Substitute,4089709
Defensive Midfield,Tim Meyer,19,€10k,Grasshopper Club Zurich,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Home,Substitute,4089709
Attacking Midfield,Dion Kacuri,19,€600k,Grasshopper Club Zurich,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Home,Substitute,4089709
Left Winger,Damian Nigg,18,€150k,Grasshopper Club Zurich,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Home,Substitute,4089709
Centre-Forward,Bradley Fink,20,€1.00m,Grasshopper Club Zurich,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Home,Substitute,4089709
Centre-Forward,Francis Momoh,22,€900k,Grasshopper Club Zurich,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Home,Substitute,4089709
Centre-Forward,Elmin Rastoder,21,€350k,Grasshopper Club Zurich,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Home,Substitute,4089709
Goalkeeper,Marwin Hitz,35,€500k,FC Basel 1893,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Away,Starting,4089709
Centre-Back,Finn van Breemen,20,€800k,FC Basel 1893,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Away,Starting,4089709
Centre-Back,Arnau Comas,23,€1.50m,FC Basel 1893,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Away,Starting,4089709
Left-Back,Riccardo Calafiori,21,€4.50m,FC Basel 1893,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Away,Starting,4089709
Right-Back,Michael Lang,32,€400k,FC Basel 1893,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Away,Starting,4089709
Defensive Midfield,Fabian Frei,34,€200k,FC Basel 1893,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Away,Starting,4089709
Central Midfield,Dominik Schmid,25,€2.50m,FC Basel 1893,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Away,Starting,4089709
Central Midfield,Wouter Burger,22,€4.50m,FC Basel 1893,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Away,Starting,4089709
Left Winger,Liam Millar,23,€1.70m,FC Basel 1893,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Away,Starting,4089709
Right Winger,Anton Kade,19,€1.00m,FC Basel 1893,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Away,Starting,4089709
Centre-Forward,Thierno Barry,20,€1.30m,FC Basel 1893,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Away,Starting,4089709
Goalkeeper,Mirko Salvi,29,€100k,FC Basel 1893,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Away,Substitute,4089709
Centre-Back,Nasser Djiga,20,€700k,FC Basel 1893,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Away,Substitute,4089709
Right-Back,Sergio López,24,€1.40m,FC Basel 1893,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Away,Substitute,4089709
Central Midfield,Emmanuel Essiam,19,€500k,FC Basel 1893,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Away,Substitute,4089709
Central Midfield,Gabriel Sigua,18,€800k,FC Basel 1893,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Away,Substitute,4089709
Attacking Midfield,Adriano Onyegbule,17,€200k,FC Basel 1893,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Away,Substitute,4089709
Left Winger,Junior Zé,17,€100k,FC Basel 1893,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Away,Substitute,4089709
Centre-Forward,Jean-Kévin Augustin,26,€1.30m,FC Basel 1893,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Away,Substitute,4089709
Centre-Forward,Andrin Hunziker,20,€350k,FC Basel 1893,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Away,Substitute,4089709
Goalkeeper,Lawrence Ati Zigi,26,€2.50m,FC St. Gallen 1879,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Home,Starting,4089710
Centre-Back,Abdoulaye Diaby,23,€325k,FC St. Gallen 1879,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Home,Starting,4089710
Centre-Back,Albert Vallci,28,€1.00m,FC St. Gallen 1879,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Home,Starting,4089710
Left-Back,Isaac Schmidt,23,€1.80m,FC St. Gallen 1879,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Home,Starting,4089710
Right-Back,Mattia Zanotti,20,€800k,FC St. Gallen 1879,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Home,Starting,4089710
Defensive Midfield,Jordi Quintillà,29,€1.30m,FC St. Gallen 1879,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Home,Starting,4089710
Defensive Midfield,Betim Fazliji,24,€700k,FC St. Gallen 1879,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Home,Starting,4089710
Right Midfield,Lukas Görtler,29,€2.00m,FC St. Gallen 1879,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Home,Starting,4089710
Left Midfield,Christian Witzig,22,€800k,FC St. Gallen 1879,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Home,Starting,4089710
Centre-Forward,Julian Von Moos,22,€1.70m,FC St. Gallen 1879,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Home,Starting,4089710
Centre-Forward,Willem Geubbels,21,€1.80m,FC St. Gallen 1879,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Home,Starting,4089710
Goalkeeper,Lukas Watkowiak,27,€200k,FC St. Gallen 1879,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Home,Substitute,4089710
Centre-Back,Leonidas Stergiou,21,€3.00m,FC St. Gallen 1879,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Home,Substitute,4089710
Left-Back,Chima Okoroji,26,€1.00m,FC St. Gallen 1879,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Home,Substitute,4089710
Right-Back,Patrick Sutter,24,€400k,FC St. Gallen 1879,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Home,Substitute,4089710
Central Midfield,Mihailo Stevanovic,21,€300k,FC St. Gallen 1879,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Home,Substitute,4089710
Attacking Midfield,Richard van der Venne,31,€500k,FC St. Gallen 1879,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Home,Substitute,4089710
Right Winger,Chadrac Akolo,28,€800k,FC St. Gallen 1879,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Home,Substitute,4089710
Centre-Forward,Fabian Schubert,28,€500k,FC St. Gallen 1879,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Home,Substitute,4089710
Centre-Forward,Noha Ndombasi,22,€100k,FC St. Gallen 1879,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Home,Substitute,4089710
Goalkeeper,Pascal Loretz,20,€800k,FC Luzern,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Away,Starting,4089710
Centre-Back,Denis Simani,31,€200k,FC Luzern,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Away,Starting,4089710
Centre-Back,Ismajl Beka,23,€800k,FC Luzern,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Away,Starting,4089710
Centre-Back,Luca Jaquez,20,€600k,FC Luzern,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Away,Starting,4089710
Central Midfield,Nicky Beloko,23,€2.40m,FC Luzern,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Away,Starting,4089710
Central Midfield,Pius Dorn,26,€1.20m,FC Luzern,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Away,Starting,4089710
Right Midfield,Dario Ulrich,25,€300k,FC Luzern,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Away,Starting,4089710
Left Midfield,Leny Meyer,19,€200k,FC Luzern,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Away,Starting,4089710
Left Winger,Jakub Kadák,22,€600k,FC Luzern,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Away,Starting,4089710
Right Winger,Kevin Spadanuda,26,€700k,FC Luzern,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Away,Starting,4089710
Centre-Forward,Lars Villiger,20,€400k,FC Luzern,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Away,Starting,4089710
Goalkeeper,Vaso Vasic,33,€200k,FC Luzern,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Away,Substitute,4089710
Centre-Back,Marco Burch,22,€4.00m,FC Luzern,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Away,Substitute,4089710
Left-Back,Martin Frydek,31,€500k,FC Luzern,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Away,Substitute,4089710
Right-Back,Severin Ottiger,20,€800k,FC Luzern,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Away,Substitute,4089710
Defensive Midfield,Ardon Jashari,21,€7.50m,FC Luzern,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Away,Substitute,4089710
Attacking Midfield,Max Meyer,27,€3.00m,FC Luzern,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Away,Substitute,4089710
Left Winger,Sofyan Chader,23,€800k,FC Luzern,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Away,Substitute,4089710
Right Winger,Teddy Okou,25,€750k,FC Luzern,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Away,Substitute,4089710
Centre-Forward,Kemal Ademi,27,€500k,FC Luzern,"3. Matchday | Sun, 8/6/23   |  4:30 PM",Away,Substitute,4089710
Goalkeeper,Dany Da Silva,30,€200k,FC Stade-Lausanne-Ouchy,"4. Matchday | Sat, 8/12/23   |  6:00 PM",Home,Starting,4089711
Centre-Back,Rayan Kadima,25,€200k,FC Stade-Lausanne-Ouchy,"4. Matchday | Sat, 8/12/23   |  6:00 PM",Home,Starting,4089711
Centre-Back,Sahmkou Camara,20,,FC Stade-Lausanne-Ouchy,"4. Matchday | Sat, 8/12/23   |  6:00 PM",Home,Starting,4089711
Left-Back,Michael Heule,22,€250k,FC Stade-Lausanne-Ouchy,"4. Matchday | Sat, 8/12/23   |  6:00 PM",Home,Starting,4089711
Right-Back,Lamine Gassama,33,€100k,FC Stade-Lausanne-Ouchy,"4. Matchday | Sat, 8/12/23   |  6:00 PM",Home,Starting,4089711
Defensive Midfield,Romain Bayard,29,€200k,FC Stade-Lausanne-Ouchy,"4. Matchday | Sat, 8/12/23   |  6:00 PM",Home,Starting,4089711
Central Midfield,Giovani Bamba,24,€400k,FC Stade-Lausanne-Ouchy,"4. Matchday | Sat, 8/12/23   |  6:00 PM",Home,Starting,4089711
Central Midfield,Mergim Qarri,28,€300k,FC Stade-Lausanne-Ouchy,"4. Matchday | Sat, 8/12/23   |  6:00 PM",Home,Starting,4089711
Left Winger,Alban Ajdini,24,€450k,FC Stade-Lausanne-Ouchy,"4. Matchday | Sat, 8/12/23   |  6:00 PM",Home,Starting,4089711
Right Winger,Nathan Garcia,23,€150k,FC Stade-Lausanne-Ouchy,"4. Matchday | Sat, 8/12/23   |  6:00 PM",Home,Starting,4089711
Centre-Forward,Florian Danho,23,€300k,FC Stade-Lausanne-Ouchy,"4. Matchday | Sat, 8/12/23   |  6:00 PM",Home,Starting,4089711
Goalkeeper,Jérémy Vachoux,29,€500k,FC Stade-Lausanne-Ouchy,"4. Matchday | Sat, 8/12/23   |  6:00 PM",Home,Substitute,4089711
Centre-Back,Lavdrim Hajrulahu,25,€300k,FC Stade-Lausanne-Ouchy,"4. Matchday | Sat, 8/12/23   |  6:00 PM",Home,Substitute,4089711
Right-Back,Mohamed Abdallah,24,€200k,FC Stade-Lausanne-Ouchy,"4. Matchday | Sat, 8/12/23   |  6:00 PM",Home,Substitute,4089711
Defensive Midfield,Valon Hamdiu,25,€200k,FC Stade-Lausanne-Ouchy,"4. Matchday | Sat, 8/12/23   |  6:00 PM",Home,Substitute,4089711
Central Midfield,Mischa Eberhard,21,€350k,FC Stade-Lausanne-Ouchy,"4. Matchday | Sat, 8/12/23   |  6:00 PM",Home,Substitute,4089711
