Position,Player,Age,Market Value,Club,Gameday,H/A,Status,Match ID,matchday,weekday,date,time,Minutes Played,Player Event
Right-Back,Mattia Zanotti,20,€800k,FC St. Gallen 1879,"8. Matchday | Wed, 9/27/23   |  8:30 PM",Home,Starting,4089738,8. Matchday,Wed,2023-09-27,8:30 PM,90,
Defensive Midfield,Jordi Quintillà,29,€1.30m,FC St. Gallen 1879,"8. Matchday | Wed, 9/27/23   |  8:30 PM",Home,Starting,4089738,8. Matchday,Wed,2023-09-27,8:30 PM,90,
Central Midfield,Betim Fazliji,24,€700k,FC St. Gallen 1879,"8. Matchday | Wed, 9/27/23   |  8:30 PM",Home,Starting,4089738,8. Matchday,Wed,2023-09-27,8:30 PM,84,Substituted Out
Central Midfield,Bastien Toma,24,€1.00m,FC St. Gallen 1879,"8. Matchday | Wed, 9/27/23   |  8:30 PM",Home,Starting,4089738,8. Matchday,Wed,2023-09-27,8:30 PM,61,Substituted Out
Left Winger,Christian Witzig,22,€800k,FC St. Gallen 1879,"8. Matchday | Wed, 9/27/23   |  8:30 PM",Home,Starting,4089738,8. Matchday,Wed,2023-09-27,8:30 PM,90,
Right Winger,Julian Von Moos,22,€1.70m,FC St. Gallen 1879,"8. Matchday | Wed, 9/27/23   |  8:30 PM",Home,Starting,4089738,8. Matchday,Wed,2023-09-27,8:30 PM,80,Substituted Out
Centre-Forward,Willem Geubbels,22,€1.80m,FC St. Gallen 1879,"8. Matchday | Wed, 9/27/23   |  8:30 PM",Home,Starting,4089738,8. Matchday,Wed,2023-09-27,8:30 PM,61,Substituted Out
Goalkeeper,Bela Dumrath,19,€100k,FC St. Gallen 1879,"8. Matchday | Wed, 9/27/23   |  8:30 PM",Home,Substitute,4089738,8. Matchday,Wed,2023-09-27,8:30 PM,0,
Centre-Back,Jozo Stanic,24,€650k,FC St. Gallen 1879,"8. Matchday | Wed, 9/27/23   |  8:30 PM",Home,Substitute,4089738,8. Matchday,Wed,2023-09-27,8:30 PM,0,
Left-Back,Chima Okoroji,26,€1.00m,FC St. Gallen 1879,"8. Matchday | Wed, 9/27/23   |  8:30 PM",Home,Substitute,4089738,8. Matchday,Wed,2023-09-27,8:30 PM,6,Substituted In
Right-Back,Patrick Sutter,24,€400k,FC St. Gallen 1879,"8. Matchday | Wed, 9/27/23   |  8:30 PM",Home,Substitute,4089738,8. Matchday,Wed,2023-09-27,8:30 PM,0,
Central Midfield,Mihailo Stevanovic,21,€300k,FC St. Gallen 1879,"8. Matchday | Wed, 9/27/23   |  8:30 PM",Home,Substitute,4089738,8. Matchday,Wed,2023-09-27,8:30 PM,29,Substituted In
Attacking Midfield,Grégory Karlen,28,€300k,FC St. Gallen 1879,"8. Matchday | Wed, 9/27/23   |  8:30 PM",Home,Substitute,4089738,8. Matchday,Wed,2023-09-27,8:30 PM,6,Substituted In
Left Winger,Felix Mambimbi,22,€2.50m,FC St. Gallen 1879,"8. Matchday | Wed, 9/27/23   |  8:30 PM",Home,Substitute,4089738,8. Matchday,Wed,2023-09-27,8:30 PM,10,Substituted In
Right Winger,Chadrac Akolo,28,€800k,FC St. Gallen 1879,"8. Matchday | Wed, 9/27/23   |  8:30 PM",Home,Substitute,4089738,8. Matchday,Wed,2023-09-27,8:30 PM,0,
Centre-Forward,Fabian Schubert,29,€500k,FC St. Gallen 1879,"8. Matchday | Wed, 9/27/23   |  8:30 PM",Home,Substitute,4089738,8. Matchday,Wed,2023-09-27,8:30 PM,29,Substituted In
Goalkeeper,David von Ballmoos,28,€2.50m,BSC Young Boys,"8. Matchday | Wed, 9/27/23   |  8:30 PM",Away,Starting,4089738,8. Matchday,Wed,2023-09-27,8:30 PM,90,
Centre-Back,Aurèle Amenda,20,€2.00m,BSC Young Boys,"8. Matchday | Wed, 9/27/23   |  8:30 PM",Away,Starting,4089738,8. Matchday,Wed,2023-09-27,8:30 PM,90,
Centre-Back,Mohamed Camara,26,€4.20m,BSC Young Boys,"8. Matchday | Wed, 9/27/23   |  8:30 PM",Away,Starting,4089738,8. Matchday,Wed,2023-09-27,8:30 PM,90,
Left-Back,Noah Persson,20,€1.20m,BSC Young Boys,"8. Matchday | Wed, 9/27/23   |  8:30 PM",Away,Starting,4089738,8. Matchday,Wed,2023-09-27,8:30 PM,61,Substituted Out
Right-Back,Saidy Janko,27,€1.00m,BSC Young Boys,"8. Matchday | Wed, 9/27/23   |  8:30 PM",Away,Starting,4089738,8. Matchday,Wed,2023-09-27,8:30 PM,90,
Defensive Midfield,Sandro Lauper,26,€1.70m,BSC Young Boys,"8. Matchday | Wed, 9/27/23   |  8:30 PM",Away,Starting,4089738,8. Matchday,Wed,2023-09-27,8:30 PM,90,
Right Midfield,Ebrima Colley,23,€3.00m,BSC Young Boys,"8. Matchday | Wed, 9/27/23   |  8:30 PM",Away,Starting,4089738,8. Matchday,Wed,2023-09-27,8:30 PM,61,Substituted Out
Left Midfield,Darian Males,22,€5.00m,BSC Young Boys,"8. Matchday | Wed, 9/27/23   |  8:30 PM",Away,Starting,4089738,8. Matchday,Wed,2023-09-27,8:30 PM,85,Substituted Out
Attacking Midfield,Filip Ugrinic,24,€2.70m,BSC Young Boys,"8. Matchday | Wed, 9/27/23   |  8:30 PM",Away,Starting,4089738,8. Matchday,Wed,2023-09-27,8:30 PM,81,Substituted Out
Centre-Forward,Meschack Elia,26,€5.00m,BSC Young Boys,"8. Matchday | Wed, 9/27/23   |  8:30 PM",Away,Starting,4089738,8. Matchday,Wed,2023-09-27,8:30 PM,90,
Centre-Forward,Jean-Pierre Nsame,30,€3.50m,BSC Young Boys,"8. Matchday | Wed, 9/27/23   |  8:30 PM",Away,Starting,4089738,8. Matchday,Wed,2023-09-27,8:30 PM,61,Substituted Out
Goalkeeper,Anthony Racioppi,24,€1.70m,BSC Young Boys,"8. Matchday | Wed, 9/27/23   |  8:30 PM",Away,Substitute,4089738,8. Matchday,Wed,2023-09-27,8:30 PM,0,
Centre-Back,Fabian Lustenberger,35,€200k,BSC Young Boys,"8. Matchday | Wed, 9/27/23   |  8:30 PM",Away,Substitute,4089738,8. Matchday,Wed,2023-09-27,8:30 PM,0,
Left-Back,Ulisses Garcia,27,€2.70m,BSC Young Boys,"8. Matchday | Wed, 9/27/23   |  8:30 PM",Away,Substitute,4089738,8. Matchday,Wed,2023-09-27,8:30 PM,29,Substituted In
Defensive Midfield,Miguel Chaiwa,19,€600k,BSC Young Boys,"8. Matchday | Wed, 9/27/23   |  8:30 PM",Away,Substitute,4089738,8. Matchday,Wed,2023-09-27,8:30 PM,0,
Defensive Midfield,Cheikh Niasse,23,€2.80m,BSC Young Boys,"8. Matchday | Wed, 9/27/23   |  8:30 PM",Away,Substitute,4089738,8. Matchday,Wed,2023-09-27,8:30 PM,0,
Central Midfield,Lukasz Lakomy,22,€2.00m,BSC Young Boys,"8. Matchday | Wed, 9/27/23   |  8:30 PM",Away,Substitute,4089738,8. Matchday,Wed,2023-09-27,8:30 PM,9,Substituted In
Right Midfield,Donat Rrudhani,24,€700k,BSC Young Boys,"8. Matchday | Wed, 9/27/23   |  8:30 PM",Away,Substitute,4089738,8. Matchday,Wed,2023-09-27,8:30 PM,5,Substituted In
Centre-Forward,Cedric Itten,26,€4.00m,BSC Young Boys,"8. Matchday | Wed, 9/27/23   |  8:30 PM",Away,Substitute,4089738,8. Matchday,Wed,2023-09-27,8:30 PM,29,Substituted In
Centre-Forward,Silvere Ganvoula,27,€600k,BSC Young Boys,"8. Matchday | Wed, 9/27/23   |  8:30 PM",Away,Substitute,4089738,8. Matchday,Wed,2023-09-27,8:30 PM,29,Substituted In
Goalkeeper,Marwin Hitz,36,€500k,FC Basel 1893,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Home,Starting,4089739,8. Matchday,Thu,2023-09-28,8:30 PM,90,
Centre-Back,Finn van Breemen,20,€800k,FC Basel 1893,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Home,Starting,4089739,8. Matchday,Thu,2023-09-28,8:30 PM,90,
Centre-Back,Arnau Comas,23,€1.50m,FC Basel 1893,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Home,Starting,4089739,8. Matchday,Thu,2023-09-28,8:30 PM,90,
Centre-Back,Adrian Leon Barisic,22,€2.00m,FC Basel 1893,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Home,Starting,4089739,8. Matchday,Thu,2023-09-28,8:30 PM,90,
Defensive Midfield,Renato Veiga,20,€1.00m,FC Basel 1893,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Home,Starting,4089739,8. Matchday,Thu,2023-09-28,8:30 PM,90,
Defensive Midfield,Taulant Xhaka,32,€300k,FC Basel 1893,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Home,Starting,4089739,8. Matchday,Thu,2023-09-28,8:30 PM,80,Substituted Out
Right Midfield,Mohamed Dräger,27,€900k,FC Basel 1893,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Home,Starting,4089739,8. Matchday,Thu,2023-09-28,8:30 PM,80,Substituted Out
Left Midfield,Dominik Schmid,25,€2.50m,FC Basel 1893,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Home,Starting,4089739,8. Matchday,Thu,2023-09-28,8:30 PM,70,Substituted Out
Attacking Midfield,Yusuf Demir,20,€5.00m,FC Basel 1893,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Home,Starting,4089739,8. Matchday,Thu,2023-09-28,8:30 PM,70,Substituted Out
Centre-Forward,Thierno Barry,20,€1.30m,FC Basel 1893,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Home,Starting,4089739,8. Matchday,Thu,2023-09-28,8:30 PM,87,Substituted Out
Centre-Forward,Djordje Jovanovic,24,€3.50m,FC Basel 1893,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Home,Starting,4089739,8. Matchday,Thu,2023-09-28,8:30 PM,90,
Goalkeeper,Mirko Salvi,29,€100k,FC Basel 1893,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Home,Substitute,4089739,8. Matchday,Thu,2023-09-28,8:30 PM,0,
Right-Back,Michael Lang,32,€400k,FC Basel 1893,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Home,Substitute,4089739,8. Matchday,Thu,2023-09-28,8:30 PM,10,Substituted In
Right-Back,Kevin Rüegg,25,€800k,FC Basel 1893,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Home,Substitute,4089739,8. Matchday,Thu,2023-09-28,8:30 PM,20,Substituted In
Defensive Midfield,Fabian Frei,34,€200k,FC Basel 1893,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Home,Substitute,4089739,8. Matchday,Thu,2023-09-28,8:30 PM,10,Substituted In
Attacking Midfield,Gabriel Sigua,18,€800k,FC Basel 1893,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Home,Substitute,4089739,8. Matchday,Thu,2023-09-28,8:30 PM,3,Substituted In
Left Winger,Jonathan Dubasin,23,€1.50m,FC Basel 1893,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Home,Substitute,4089739,8. Matchday,Thu,2023-09-28,8:30 PM,20,Substituted In
Right Winger,Juan Carlos Gauto,19,€4.00m,FC Basel 1893,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Home,Substitute,4089739,8. Matchday,Thu,2023-09-28,8:30 PM,0,
Centre-Forward,Maurice Malone,23,€1.80m,FC Basel 1893,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Home,Substitute,4089739,8. Matchday,Thu,2023-09-28,8:30 PM,0,
Centre-Forward,Jean-Kévin Augustin,26,€1.30m,FC Basel 1893,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Home,Substitute,4089739,8. Matchday,Thu,2023-09-28,8:30 PM,0,
Goalkeeper,Pascal Loretz,20,€800k,FC Luzern,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Away,Starting,4089739,8. Matchday,Thu,2023-09-28,8:30 PM,90,
Centre-Back,Denis Simani,31,€200k,FC Luzern,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Away,Starting,4089739,8. Matchday,Thu,2023-09-28,8:30 PM,90,
Centre-Back,Ismajl Beka,23,€800k,FC Luzern,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Away,Starting,4089739,8. Matchday,Thu,2023-09-28,8:30 PM,90,
Left-Back,Martin Frydek,31,€500k,FC Luzern,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Away,Starting,4089739,8. Matchday,Thu,2023-09-28,8:30 PM,84,Substituted Out
Right-Back,Pius Dorn,27,€1.20m,FC Luzern,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Away,Starting,4089739,8. Matchday,Thu,2023-09-28,8:30 PM,90,
Defensive Midfield,Ardon Jashari,21,€7.50m,FC Luzern,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Away,Starting,4089739,8. Matchday,Thu,2023-09-28,8:30 PM,90,
Right Midfield,Teddy Okou,25,€750k,FC Luzern,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Away,Starting,4089739,8. Matchday,Thu,2023-09-28,8:30 PM,68,Substituted Out
Left Midfield,Nicky Beloko,23,€2.40m,FC Luzern,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Away,Starting,4089739,8. Matchday,Thu,2023-09-28,8:30 PM,75,Substituted Out
Attacking Midfield,Nicolas Haas,27,€2.00m,FC Luzern,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Away,Starting,4089739,8. Matchday,Thu,2023-09-28,8:30 PM,90,
Attacking Midfield,Max Meyer,28,€3.00m,FC Luzern,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Away,Starting,4089739,8. Matchday,Thu,2023-09-28,8:30 PM,68,Substituted Out
Centre-Forward,Lars Villiger,20,€400k,FC Luzern,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Away,Starting,4089739,8. Matchday,Thu,2023-09-28,8:30 PM,68,Substituted Out
Goalkeeper,Vaso Vasic,33,€200k,FC Luzern,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Away,Substitute,4089739,8. Matchday,Thu,2023-09-28,8:30 PM,0,
Centre-Back,Mauricio Willimann,20,€200k,FC Luzern,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Away,Substitute,4089739,8. Matchday,Thu,2023-09-28,8:30 PM,0,
Right-Back,Severin Ottiger,20,€800k,FC Luzern,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Away,Substitute,4089739,8. Matchday,Thu,2023-09-28,8:30 PM,6,Substituted In
Right-Back,Dario Ulrich,25,€300k,FC Luzern,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Away,Substitute,4089739,8. Matchday,Thu,2023-09-28,8:30 PM,0,
Attacking Midfield,Jakub Kadák,22,€600k,FC Luzern,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Away,Substitute,4089739,8. Matchday,Thu,2023-09-28,8:30 PM,22,Substituted In
Left Winger,Kevin Spadanuda,26,€700k,FC Luzern,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Away,Substitute,4089739,8. Matchday,Thu,2023-09-28,8:30 PM,22,Substituted In
Left Winger,Sofyan Chader,23,€800k,FC Luzern,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Away,Substitute,4089739,8. Matchday,Thu,2023-09-28,8:30 PM,15,Substituted In
Centre-Forward,Asumah Abubakar,26,€400k,FC Luzern,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Away,Substitute,4089739,8. Matchday,Thu,2023-09-28,8:30 PM,0,
Centre-Forward,Kemal Ademi,27,€500k,FC Luzern,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Away,Substitute,4089739,8. Matchday,Thu,2023-09-28,8:30 PM,22,Substituted In
Goalkeeper,Dany Da Silva,30,€200k,FC Stade-Lausanne-Ouchy,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Home,Starting,4089740,8. Matchday,Thu,2023-09-28,8:30 PM,90,
Centre-Back,Lavdrim Hajrulahu,25,€300k,FC Stade-Lausanne-Ouchy,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Home,Starting,4089740,8. Matchday,Thu,2023-09-28,8:30 PM,90,
Centre-Back,Sahmkou Camara,20,,FC Stade-Lausanne-Ouchy,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Home,Starting,4089740,8. Matchday,Thu,2023-09-28,8:30 PM,90,
Left-Back,Linus Obexer,26,€300k,FC Stade-Lausanne-Ouchy,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Home,Starting,4089740,8. Matchday,Thu,2023-09-28,8:30 PM,75,Substituted Out
Right-Back,Lamine Gassama,33,€100k,FC Stade-Lausanne-Ouchy,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Home,Starting,4089740,8. Matchday,Thu,2023-09-28,8:30 PM,75,Substituted Out
Defensive Midfield,Edmond Akichi,33,€150k,FC Stade-Lausanne-Ouchy,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Home,Starting,4089740,8. Matchday,Thu,2023-09-28,8:30 PM,90,
Defensive Midfield,Valon Hamdiu,25,€200k,FC Stade-Lausanne-Ouchy,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Home,Starting,4089740,8. Matchday,Thu,2023-09-28,8:30 PM,61,Substituted Out
Right Midfield,Elies Mahmoud,22,€800k,FC Stade-Lausanne-Ouchy,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Home,Starting,4089740,8. Matchday,Thu,2023-09-28,8:30 PM,64,Substituted Out
Left Midfield,Mergim Qarri,28,€300k,FC Stade-Lausanne-Ouchy,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Home,Starting,4089740,8. Matchday,Thu,2023-09-28,8:30 PM,75,Substituted Out
Attacking Midfield,Ismaël Gharbi,19,€5.00m,FC Stade-Lausanne-Ouchy,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Home,Starting,4089740,8. Matchday,Thu,2023-09-28,8:30 PM,90,
Centre-Forward,Florian Danho,23,€300k,FC Stade-Lausanne-Ouchy,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Home,Starting,4089740,8. Matchday,Thu,2023-09-28,8:30 PM,90,
Goalkeeper,Tristan Zesiger,21,€50k,FC Stade-Lausanne-Ouchy,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Home,Substitute,4089740,8. Matchday,Thu,2023-09-28,8:30 PM,0,
Centre-Back,Rayan Kadima,25,€200k,FC Stade-Lausanne-Ouchy,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Home,Substitute,4089740,8. Matchday,Thu,2023-09-28,8:30 PM,15,Substituted In
Right-Back,Mohamed Abdallah,24,€200k,FC Stade-Lausanne-Ouchy,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Home,Substitute,4089740,8. Matchday,Thu,2023-09-28,8:30 PM,15,Substituted In
Defensive Midfield,Romain Bayard,29,€200k,FC Stade-Lausanne-Ouchy,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Home,Substitute,4089740,8. Matchday,Thu,2023-09-28,8:30 PM,0,
Central Midfield,Emmanuel Essiam,19,€500k,FC Stade-Lausanne-Ouchy,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Home,Substitute,4089740,8. Matchday,Thu,2023-09-28,8:30 PM,29,Substituted In
Right Winger,Alban Ajdini,24,€450k,FC Stade-Lausanne-Ouchy,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Home,Substitute,4089740,8. Matchday,Thu,2023-09-28,8:30 PM,26,Substituted In
Centre-Forward,Nathan Garcia,23,€150k,FC Stade-Lausanne-Ouchy,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Home,Substitute,4089740,8. Matchday,Thu,2023-09-28,8:30 PM,15,Substituted In
Goalkeeper,Kevin Martin,28,€300k,Yverdon Sport FC,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Away,Starting,4089740,8. Matchday,Thu,2023-09-28,8:30 PM,90,
Centre-Back,Mohamed Tijani,26,€400k,Yverdon Sport FC,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Away,Starting,4089740,8. Matchday,Thu,2023-09-28,8:30 PM,90,
Centre-Back,Dario Del Fabro,28,€400k,Yverdon Sport FC,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Away,Starting,4089740,8. Matchday,Thu,2023-09-28,8:30 PM,90,
Left-Back,William Le Pogam,30,€250k,Yverdon Sport FC,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Away,Starting,4089740,8. Matchday,Thu,2023-09-28,8:30 PM,90,
Right-Back,Anthony Sauthier,32,€150k,Yverdon Sport FC,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Away,Starting,4089740,8. Matchday,Thu,2023-09-28,8:30 PM,90,
Defensive Midfield,Boris Céspedes,28,€400k,Yverdon Sport FC,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Away,Starting,4089740,8. Matchday,Thu,2023-09-28,8:30 PM,90,
Central Midfield,Haithem Loucif,27,€450k,Yverdon Sport FC,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Away,Starting,4089740,8. Matchday,Thu,2023-09-28,8:30 PM,90,
Central Midfield,Liziero,25,€2.50m,Yverdon Sport FC,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Away,Starting,4089740,8. Matchday,Thu,2023-09-28,8:30 PM,61,Substituted Out
Left Winger,Christopher Lungoyi,23,€750k,Yverdon Sport FC,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Away,Starting,4089740,8. Matchday,Thu,2023-09-28,8:30 PM,76,Substituted Out
Right Winger,Varol Tasar,26,€300k,Yverdon Sport FC,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Away,Starting,4089740,8. Matchday,Thu,2023-09-28,8:30 PM,76,Substituted Out
Centre-Forward,Aimen Mahious,26,€750k,Yverdon Sport FC,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Away,Starting,4089740,8. Matchday,Thu,2023-09-28,8:30 PM,76,Substituted Out
Goalkeeper,Sebastian Breza,25,€600k,Yverdon Sport FC,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Away,Substitute,4089740,8. Matchday,Thu,2023-09-28,8:30 PM,0,
Centre-Back,Christian Marques,20,€200k,Yverdon Sport FC,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Away,Substitute,4089740,8. Matchday,Thu,2023-09-28,8:30 PM,0,
Defensive Midfield,Néhemie Lusuena,25,€200k,Yverdon Sport FC,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Away,Substitute,4089740,8. Matchday,Thu,2023-09-28,8:30 PM,29,Substituted In
Central Midfield,Ricardo Alves,21,€400k,Yverdon Sport FC,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Away,Substitute,4089740,8. Matchday,Thu,2023-09-28,8:30 PM,0,
Central Midfield,Dominic Corness,20,,Yverdon Sport FC,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Away,Substitute,4089740,8. Matchday,Thu,2023-09-28,8:30 PM,0,
Left Winger,Mihael Klepac,26,€400k,Yverdon Sport FC,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Away,Substitute,4089740,8. Matchday,Thu,2023-09-28,8:30 PM,0,
Right Winger,Mauro Rodrigues,22,€250k,Yverdon Sport FC,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Away,Substitute,4089740,8. Matchday,Thu,2023-09-28,8:30 PM,14,Substituted In
Centre-Forward,Kevin Carlos,22,€300k,Yverdon Sport FC,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Away,Substitute,4089740,8. Matchday,Thu,2023-09-28,8:30 PM,14,Substituted In
Centre-Forward,Brian Beyer,26,€350k,Yverdon Sport FC,"8. Matchday | Thu, 9/28/23   |  8:30 PM",Away,Substitute,4089740,8. Matchday,Thu,2023-09-28,8:30 PM,14,Substituted In
Goalkeeper,Joël Mall,32,€500k,Servette FC,"9. Matchday | Sat, 9/30/23   |  6:00 PM",Home,Starting,4089741,9. Matchday,Sat,2023-09-30,6:00 PM,90,
Centre-Back,Steve Rouiller,33,€300k,Servette FC,"9. Matchday | Sat, 9/30/23   |  6:00 PM",Home,Starting,4089741,9. Matchday,Sat,2023-09-30,6:00 PM,22,Substituted Out
Centre-Back,Jérôme Onguéné,25,€2.00m,Servette FC,"9. Matchday | Sat, 9/30/23   |  6:00 PM",Home,Starting,4089741,9. Matchday,Sat,2023-09-30,6:00 PM,44,Substituted Out
Left-Back,Bradley Mazikou,27,€1.20m,Servette FC,"9. Matchday | Sat, 9/30/23   |  6:00 PM",Home,Starting,4089741,9. Matchday,Sat,2023-09-30,6:00 PM,90,
Right-Back,Keigo Tsunemoto,24,€600k,Servette FC,"9. Matchday | Sat, 9/30/23   |  6:00 PM",Home,Starting,4089741,9. Matchday,Sat,2023-09-30,6:00 PM,90,
Central Midfield,David Douline,30,€700k,Servette FC,"9. Matchday | Sat, 9/30/23   |  6:00 PM",Home,Starting,4089741,9. Matchday,Sat,2023-09-30,6:00 PM,90,
Central Midfield,Timothé Cognat,25,€3.00m,Servette FC,"9. Matchday | Sat, 9/30/23   |  6:00 PM",Home,Starting,4089741,9. Matchday,Sat,2023-09-30,6:00 PM,46,Substituted Out
Right Midfield,Alexis Antunes,23,€1.00m,Servette FC,"9. Matchday | Sat, 9/30/23   |  6:00 PM",Home,Starting,4089741,9. Matchday,Sat,2023-09-30,6:00 PM,90,
Left Midfield,Miroslav Stevanovic,33,€2.00m,Servette FC,"9. Matchday | Sat, 9/30/23   |  6:00 PM",Home,Starting,4089741,9. Matchday,Sat,2023-09-30,6:00 PM,90,
Centre-Forward,Chris Bedia,27,€2.00m,Servette FC,"9. Matchday | Sat, 9/30/23   |  6:00 PM",Home,Starting,4089741,9. Matchday,Sat,2023-09-30,6:00 PM,77,Substituted Out
Centre-Forward,Jérémy Guillemenot,25,€1.30m,Servette FC,"9. Matchday | Sat, 9/30/23   |  6:00 PM",Home,Starting,4089741,9. Matchday,Sat,2023-09-30,6:00 PM,46,Substituted Out
Goalkeeper,Léo Besson,20,€100k,Servette FC,"9. Matchday | Sat, 9/30/23   |  6:00 PM",Home,Substitute,4089741,9. Matchday,Sat,2023-09-30,6:00 PM,0,
Centre-Back,Yoan Severin,26,€900k,Servette FC,"9. Matchday | Sat, 9/30/23   |  6:00 PM",Home,Substitute,4089741,9. Matchday,Sat,2023-09-30,6:00 PM,68,Substituted In
Centre-Back,Nicolas Vouilloz,22,€2.20m,Servette FC,"9. Matchday | Sat, 9/30/23   |  6:00 PM",Home,Substitute,4089741,9. Matchday,Sat,2023-09-30,6:00 PM,46,Substituted In
Defensive Midfield,Gaël Ondoua,27,€600k,Servette FC,"9. Matchday | Sat, 9/30/23   |  6:00 PM",Home,Substitute,4089741,9. Matchday,Sat,2023-09-30,6:00 PM,13,Substituted In
Right Midfield,Bendegúz Bolla,23,€2.70m,Servette FC,"9. Matchday | Sat, 9/30/23   |  6:00 PM",Home,Substitute,4089741,9. Matchday,Sat,2023-09-30,6:00 PM,0,
Left Winger,Hussayn Touati,21,€300k,Servette FC,"9. Matchday | Sat, 9/30/23   |  6:00 PM",Home,Substitute,4089741,9. Matchday,Sat,2023-09-30,6:00 PM,0,
Left Winger,Dereck Kutesa,25,€1.50m,Servette FC,"9. Matchday | Sat, 9/30/23   |  6:00 PM",Home,Substitute,4089741,9. Matchday,Sat,2023-09-30,6:00 PM,44,Substituted In
Centre-Forward,Enzo Crivelli,28,€1.00m,Servette FC,"9. Matchday | Sat, 9/30/23   |  6:00 PM",Home,Substitute,4089741,9. Matchday,Sat,2023-09-30,6:00 PM,44,Substituted In
Goalkeeper,Karlo Letica,26,€650k,FC Lausanne-Sport,"9. Matchday | Sat, 9/30/23   |  6:00 PM",Away,Starting,4089741,9. Matchday,Sat,2023-09-30,6:00 PM,90,
