Position,Player,Age,Market Value,Club,Gameday,H/A,Status,Match ID
Centre-Forward,Emmanuel Latte Lath,23,€300k,FC St. Gallen 1879,"11. Matchday | Sun, 10/16/22   |  2:15 PM",Home,Substitute,3840965
Goalkeeper,Amir Saipi,22,€1.20m,FC Lugano,"11. Matchday | Sun, 10/16/22   |  2:15 PM",Away,Starting,3840965
Centre-Back,Albian Hajdari,19,€300k,FC Lugano,"11. Matchday | Sun, 10/16/22   |  2:15 PM",Away,Starting,3840965
Centre-Back,Lukas Mai,22,€1.00m,FC Lugano,"11. Matchday | Sun, 10/16/22   |  2:15 PM",Away,Starting,3840965
Left-Back,Milton Valenzuela,24,€1.50m,FC Lugano,"11. Matchday | Sun, 10/16/22   |  2:15 PM",Away,Starting,3840965
Right-Back,Allan Arigoni,23,€1.00m,FC Lugano,"11. Matchday | Sun, 10/16/22   |  2:15 PM",Away,Starting,3840965
Defensive Midfield,Ousmane Doumbia,30,€1.20m,FC Lugano,"11. Matchday | Sun, 10/16/22   |  2:15 PM",Away,Starting,3840965
Defensive Midfield,Jonathan Sabbatini,34,€300k,FC Lugano,"11. Matchday | Sun, 10/16/22   |  2:15 PM",Away,Starting,3840965
Right Midfield,Renato Steffen,30,€2.00m,FC Lugano,"11. Matchday | Sun, 10/16/22   |  2:15 PM",Away,Starting,3840965
Left Midfield,Hicham Mahou,23,€800k,FC Lugano,"11. Matchday | Sun, 10/16/22   |  2:15 PM",Away,Starting,3840965
Attacking Midfield,Uran Bislimi,23,€400k,FC Lugano,"11. Matchday | Sun, 10/16/22   |  2:15 PM",Away,Starting,3840965
Centre-Forward,Boris Babic,24,€400k,FC Lugano,"11. Matchday | Sun, 10/16/22   |  2:15 PM",Away,Starting,3840965
Goalkeeper,Sebastian Osigwe,28,€400k,FC Lugano,"11. Matchday | Sun, 10/16/22   |  2:15 PM",Away,Substitute,3840965
Centre-Back,Kreshnik Hajrizi,23,€300k,FC Lugano,"11. Matchday | Sun, 10/16/22   |  2:15 PM",Away,Substitute,3840965
Left-Back,Fabian Stöber,20,,FC Lugano,"11. Matchday | Sun, 10/16/22   |  2:15 PM",Away,Substitute,3840965
Defensive Midfield,Adrian Durrer,21,€300k,FC Lugano,"11. Matchday | Sun, 10/16/22   |  2:15 PM",Away,Substitute,3840965
Central Midfield,Roman Macek,25,€300k,FC Lugano,"11. Matchday | Sun, 10/16/22   |  2:15 PM",Away,Substitute,3840965
Left Midfield,Maren Haile-Selassie,23,€600k,FC Lugano,"11. Matchday | Sun, 10/16/22   |  2:15 PM",Away,Substitute,3840965
Attacking Midfield,Mattia Bottani,31,€500k,FC Lugano,"11. Matchday | Sun, 10/16/22   |  2:15 PM",Away,Substitute,3840965
Centre-Forward,Zan Celar,23,€1.20m,FC Lugano,"11. Matchday | Sun, 10/16/22   |  2:15 PM",Away,Substitute,3840965
Centre-Forward,Mohamed Amoura,22,€1.20m,FC Lugano,"11. Matchday | Sun, 10/16/22   |  2:15 PM",Away,Substitute,3840965
Goalkeeper,Timothy Fayulu,23,€600k,FC Winterthur,"11. Matchday | Sat, 10/15/22   |  8:30 PM",Home,Starting,3840966
Centre-Back,Granit Lekaj,32,€100k,FC Winterthur,"11. Matchday | Sat, 10/15/22   |  8:30 PM",Home,Starting,3840966
Centre-Back,Roy Gelmi,27,€400k,FC Winterthur,"11. Matchday | Sat, 10/15/22   |  8:30 PM",Home,Starting,3840966
Left-Back,Souleymane Diaby,23,€300k,FC Winterthur,"11. Matchday | Sat, 10/15/22   |  8:30 PM",Home,Starting,3840966
Right-Back,Michael Gonçalves,27,€200k,FC Winterthur,"11. Matchday | Sat, 10/15/22   |  8:30 PM",Home,Starting,3840966
Defensive Midfield,Remo Arnold,25,€200k,FC Winterthur,"11. Matchday | Sat, 10/15/22   |  8:30 PM",Home,Starting,3840966
Defensive Midfield,Thibault Corbaz,28,€300k,FC Winterthur,"11. Matchday | Sat, 10/15/22   |  8:30 PM",Home,Starting,3840966
Right Midfield,Samir Ramizi,31,€275k,FC Winterthur,"11. Matchday | Sat, 10/15/22   |  8:30 PM",Home,Starting,3840966
Left Midfield,Neftali Manzambi,25,€450k,FC Winterthur,"11. Matchday | Sat, 10/15/22   |  8:30 PM",Home,Starting,3840966
Attacking Midfield,Matteo Di Giusto,22,€400k,FC Winterthur,"11. Matchday | Sat, 10/15/22   |  8:30 PM",Home,Starting,3840966
Centre-Forward,Roman Buess,30,€450k,FC Winterthur,"11. Matchday | Sat, 10/15/22   |  8:30 PM",Home,Starting,3840966
Goalkeeper,Jozef Pukaj,22,€150k,FC Winterthur,"11. Matchday | Sat, 10/15/22   |  8:30 PM",Home,Substitute,3840966
Centre-Back,Yannick Schmid,27,€400k,FC Winterthur,"11. Matchday | Sat, 10/15/22   |  8:30 PM",Home,Substitute,3840966
Left-Back,Tobias Schättin,25,€250k,FC Winterthur,"11. Matchday | Sat, 10/15/22   |  8:30 PM",Home,Substitute,3840966
Right-Back,Adrian Gantenbein,21,€350k,FC Winterthur,"11. Matchday | Sat, 10/15/22   |  8:30 PM",Home,Substitute,3840966
Defensive Midfield,Hekuran Kryeziu,29,€700k,FC Winterthur,"11. Matchday | Sat, 10/15/22   |  8:30 PM",Home,Substitute,3840966
Defensive Midfield,Eris Abedini,24,€200k,FC Winterthur,"11. Matchday | Sat, 10/15/22   |  8:30 PM",Home,Substitute,3840966
Central Midfield,Stephan Seiler,22,€600k,FC Winterthur,"11. Matchday | Sat, 10/15/22   |  8:30 PM",Home,Substitute,3840966
Left Winger,Nishan Burkart,22,€350k,FC Winterthur,"11. Matchday | Sat, 10/15/22   |  8:30 PM",Home,Substitute,3840966
Centre-Forward,Florian Kamberi,27,€550k,FC Winterthur,"11. Matchday | Sat, 10/15/22   |  8:30 PM",Home,Substitute,3840966
Goalkeeper,Justin Hammel,21,€350k,Grasshopper Club Zurich,"11. Matchday | Sat, 10/15/22   |  8:30 PM",Away,Starting,3840966
Centre-Back,Tomás Ribeiro,23,€1.50m,Grasshopper Club Zurich,"11. Matchday | Sat, 10/15/22   |  8:30 PM",Away,Starting,3840966
Centre-Back,Georg Margreitter,33,€300k,Grasshopper Club Zurich,"11. Matchday | Sat, 10/15/22   |  8:30 PM",Away,Starting,3840966
Left-Back,Dominik Schmid,24,€1.20m,Grasshopper Club Zurich,"11. Matchday | Sat, 10/15/22   |  8:30 PM",Away,Starting,3840966
Right-Back,Bendegúz Bolla,22,€3.00m,Grasshopper Club Zurich,"11. Matchday | Sat, 10/15/22   |  8:30 PM",Away,Starting,3840966
Defensive Midfield,Tsiy Ndenge,25,€300k,Grasshopper Club Zurich,"11. Matchday | Sat, 10/15/22   |  8:30 PM",Away,Starting,3840966
Right Midfield,Amir Abrashi,32,€400k,Grasshopper Club Zurich,"11. Matchday | Sat, 10/15/22   |  8:30 PM",Away,Starting,3840966
Left Midfield,Hayao Kawabe,27,€1.50m,Grasshopper Club Zurich,"11. Matchday | Sat, 10/15/22   |  8:30 PM",Away,Starting,3840966
Attacking Midfield,Christian Herc,24,€1.90m,Grasshopper Club Zurich,"11. Matchday | Sat, 10/15/22   |  8:30 PM",Away,Starting,3840966
Centre-Forward,Sang-bin Jeong,20,€850k,Grasshopper Club Zurich,"11. Matchday | Sat, 10/15/22   |  8:30 PM",Away,Starting,3840966
Centre-Forward,Guilherme Schettine,27,€900k,Grasshopper Club Zurich,"11. Matchday | Sat, 10/15/22   |  8:30 PM",Away,Starting,3840966
Goalkeeper,Manuel Kuttin,28,€200k,Grasshopper Club Zurich,"11. Matchday | Sat, 10/15/22   |  8:30 PM",Away,Substitute,3840966
Centre-Back,Noah Loosli,25,€800k,Grasshopper Club Zurich,"11. Matchday | Sat, 10/15/22   |  8:30 PM",Away,Substitute,3840966
Left-Back,Lei Li,30,€600k,Grasshopper Club Zurich,"11. Matchday | Sat, 10/15/22   |  8:30 PM",Away,Substitute,3840966
Attacking Midfield,Giotto Morandi,23,€900k,Grasshopper Club Zurich,"11. Matchday | Sat, 10/15/22   |  8:30 PM",Away,Substitute,3840966
Attacking Midfield,Petar Pusic,23,€800k,Grasshopper Club Zurich,"11. Matchday | Sat, 10/15/22   |  8:30 PM",Away,Substitute,3840966
Attacking Midfield,Meritan Shabani,23,€300k,Grasshopper Club Zurich,"11. Matchday | Sat, 10/15/22   |  8:30 PM",Away,Substitute,3840966
Centre-Forward,Shkelqim Demhasaj,26,€300k,Grasshopper Club Zurich,"11. Matchday | Sat, 10/15/22   |  8:30 PM",Away,Substitute,3840966
Centre-Forward,Francis Momoh,21,€900k,Grasshopper Club Zurich,"11. Matchday | Sat, 10/15/22   |  8:30 PM",Away,Substitute,3840966
Centre-Forward,Renat Dadashov,23,€350k,Grasshopper Club Zurich,"11. Matchday | Sat, 10/15/22   |  8:30 PM",Away,Substitute,3840966
Goalkeeper,Yanick Brecher,29,€1.50m,FC Zürich,"11. Matchday | Sun, 10/16/22   |  4:30 PM",Home,Starting,3840967
Centre-Back,Karol Mets,29,€900k,FC Zürich,"11. Matchday | Sun, 10/16/22   |  4:30 PM",Home,Starting,3840967
Centre-Back,Mirlind Kryeziu,25,€1.70m,FC Zürich,"11. Matchday | Sun, 10/16/22   |  4:30 PM",Home,Starting,3840967
Centre-Back,Nikola Katic,26,€850k,FC Zürich,"11. Matchday | Sun, 10/16/22   |  4:30 PM",Home,Starting,3840967
Defensive Midfield,Marc Hornschuh,31,€400k,FC Zürich,"11. Matchday | Sun, 10/16/22   |  4:30 PM",Home,Starting,3840967
Defensive Midfield,Ole Selnæs,28,€2.00m,FC Zürich,"11. Matchday | Sun, 10/16/22   |  4:30 PM",Home,Starting,3840967
Right Midfield,Nikola Boranijasevic,30,€2.00m,FC Zürich,"11. Matchday | Sun, 10/16/22   |  4:30 PM",Home,Starting,3840967
Left Midfield,Adrián Guerrero,24,€3.00m,FC Zürich,"11. Matchday | Sun, 10/16/22   |  4:30 PM",Home,Starting,3840967
Attacking Midfield,Bledian Krasniqi,21,€1.20m,FC Zürich,"11. Matchday | Sun, 10/16/22   |  4:30 PM",Home,Starting,3840967
Attacking Midfield,Antonio Marchesano,31,€1.50m,FC Zürich,"11. Matchday | Sun, 10/16/22   |  4:30 PM",Home,Starting,3840967
Centre-Forward,Ivan Santini,33,€1.50m,FC Zürich,"11. Matchday | Sun, 10/16/22   |  4:30 PM",Home,Starting,3840967
Goalkeeper,Zivko Kostadinovic,30,€300k,FC Zürich,"11. Matchday | Sun, 10/16/22   |  4:30 PM",Home,Substitute,3840967
Centre-Back,Fidan Aliti,29,€2.00m,FC Zürich,"11. Matchday | Sun, 10/16/22   |  4:30 PM",Home,Substitute,3840967
Centre-Back,Lindrit Kamberi,23,€600k,FC Zürich,"11. Matchday | Sun, 10/16/22   |  4:30 PM",Home,Substitute,3840967
Defensive Midfield,Cheick Condé,22,€500k,FC Zürich,"11. Matchday | Sun, 10/16/22   |  4:30 PM",Home,Substitute,3840967
Left Winger,Jonathan Okita,26,€800k,FC Zürich,"11. Matchday | Sun, 10/16/22   |  4:30 PM",Home,Substitute,3840967
Left Winger,Donis Avdijaj,26,€600k,FC Zürich,"11. Matchday | Sun, 10/16/22   |  4:30 PM",Home,Substitute,3840967
Right Winger,Fabian Rohner,24,€600k,FC Zürich,"11. Matchday | Sun, 10/16/22   |  4:30 PM",Home,Substitute,3840967
Centre-Forward,Bogdan Viunnyk,20,€350k,FC Zürich,"11. Matchday | Sun, 10/16/22   |  4:30 PM",Home,Substitute,3840967
Centre-Forward,Aiyegun Tosin,24,€2.00m,FC Zürich,"11. Matchday | Sun, 10/16/22   |  4:30 PM",Home,Substitute,3840967
Goalkeeper,David von Ballmoos,27,€2.50m,BSC Young Boys,"11. Matchday | Sun, 10/16/22   |  4:30 PM",Away,Starting,3840967
Centre-Back,Cédric Zesiger,24,€3.20m,BSC Young Boys,"11. Matchday | Sun, 10/16/22   |  4:30 PM",Away,Starting,3840967
Centre-Back,Fabian Lustenberger,34,€400k,BSC Young Boys,"11. Matchday | Sun, 10/16/22   |  4:30 PM",Away,Starting,3840967
Left-Back,Loris Benito,30,€800k,BSC Young Boys,"11. Matchday | Sun, 10/16/22   |  4:30 PM",Away,Starting,3840967
Right-Back,Kevin Rüegg,24,€1.20m,BSC Young Boys,"11. Matchday | Sun, 10/16/22   |  4:30 PM",Away,Starting,3840967
Defensive Midfield,Cheikh Niasse,22,€1.00m,BSC Young Boys,"11. Matchday | Sun, 10/16/22   |  4:30 PM",Away,Starting,3840967
Right Midfield,Christian Fassnacht,28,€4.00m,BSC Young Boys,"11. Matchday | Sun, 10/16/22   |  4:30 PM",Away,Starting,3840967
Left Midfield,Filip Ugrinic,23,€2.50m,BSC Young Boys,"11. Matchday | Sun, 10/16/22   |  4:30 PM",Away,Starting,3840967
Attacking Midfield,Fabian Rieder,20,€8.00m,BSC Young Boys,"11. Matchday | Sun, 10/16/22   |  4:30 PM",Away,Starting,3840967
Second Striker,Meschack Elia,25,€5.00m,BSC Young Boys,"11. Matchday | Sun, 10/16/22   |  4:30 PM",Away,Starting,3840967
Centre-Forward,Jean-Pierre Nsame,29,€4.00m,BSC Young Boys,"11. Matchday | Sun, 10/16/22   |  4:30 PM",Away,Starting,3840967
Goalkeeper,Anthony Racioppi,23,€1.00m,BSC Young Boys,"11. Matchday | Sun, 10/16/22   |  4:30 PM",Away,Substitute,3840967
Centre-Back,Mohamed Camara,25,€3.00m,BSC Young Boys,"11. Matchday | Sun, 10/16/22   |  4:30 PM",Away,Substitute,3840967
Right-Back,Lewin Blum,21,€750k,BSC Young Boys,"11. Matchday | Sun, 10/16/22   |  4:30 PM",Away,Substitute,3840967
Defensive Midfield,Sandro Lauper,25,€1.50m,BSC Young Boys,"11. Matchday | Sun, 10/16/22   |  4:30 PM",Away,Substitute,3840967
Central Midfield,Vincent Sierro,27,€1.50m,BSC Young Boys,"11. Matchday | Sun, 10/16/22   |  4:30 PM",Away,Substitute,3840967
Right Midfield,Donat Rrudhani,23,€500k,BSC Young Boys,"11. Matchday | Sun, 10/16/22   |  4:30 PM",Away,Substitute,3840967
Left Midfield,Kastriot Imeri,22,€8.00m,BSC Young Boys,"11. Matchday | Sun, 10/16/22   |  4:30 PM",Away,Substitute,3840967
Centre-Forward,Cedric Itten,25,€2.00m,BSC Young Boys,"11. Matchday | Sun, 10/16/22   |  4:30 PM",Away,Substitute,3840967
Centre-Forward,Joël Monteiro,23,€600k,BSC Young Boys,"11. Matchday | Sun, 10/16/22   |  4:30 PM",Away,Substitute,3840967
Goalkeeper,Marwin Hitz,35,€1.00m,FC Basel 1893,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Home,Starting,3840968
Centre-Back,Arnau Comas,22,€1.00m,FC Basel 1893,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Home,Starting,3840968
Centre-Back,Kasim Adams,27,€1.00m,FC Basel 1893,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Home,Starting,3840968
Left-Back,Riccardo Calafiori,20,€3.50m,FC Basel 1893,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Home,Starting,3840968
Right-Back,Andy Pelmard,22,€4.00m,FC Basel 1893,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Home,Starting,3840968
Defensive Midfield,Wouter Burger,21,€1.30m,FC Basel 1893,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Home,Starting,3840968
Defensive Midfield,Taulant Xhaka,31,€300k,FC Basel 1893,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Home,Starting,3840968
Right Midfield,Dan Ndoye,21,€4.00m,FC Basel 1893,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Home,Starting,3840968
Left Midfield,Liam Millar,23,€3.00m,FC Basel 1893,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Home,Starting,3840968
Attacking Midfield,Zeki Amdouni,21,€2.00m,FC Basel 1893,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Home,Starting,3840968
Centre-Forward,Bradley Fink,19,€750k,FC Basel 1893,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Home,Starting,3840968
Goalkeeper,Mirko Salvi,28,€150k,FC Basel 1893,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Home,Substitute,3840968
Left-Back,Noah Katterbach,21,€1.70m,FC Basel 1893,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Home,Substitute,3840968
Right-Back,Michael Lang,31,€600k,FC Basel 1893,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Home,Substitute,3840968
Defensive Midfield,Fabian Frei,33,€500k,FC Basel 1893,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Home,Substitute,3840968
Central Midfield,Andy Diouf,19,€500k,FC Basel 1893,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Home,Substitute,3840968
Left Winger,Anton Kade,18,€750k,FC Basel 1893,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Home,Substitute,3840968
Left Winger,Sayfallah Ltaief,22,€350k,FC Basel 1893,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Home,Substitute,3840968
Centre-Forward,Andi Zeqiri,23,€2.30m,FC Basel 1893,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Home,Substitute,3840968
Centre-Forward,Jean-Kévin Augustin,25,€1.50m,FC Basel 1893,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Home,Substitute,3840968
Goalkeeper,Yanick Brecher,29,€1.50m,FC Zürich,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Away,Starting,3840968
Centre-Back,Karol Mets,29,€900k,FC Zürich,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Away,Starting,3840968
Centre-Back,Lindrit Kamberi,23,€600k,FC Zürich,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Away,Starting,3840968
Centre-Back,Nikola Katic,26,€850k,FC Zürich,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Away,Starting,3840968
Defensive Midfield,Marc Hornschuh,31,€400k,FC Zürich,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Away,Starting,3840968
Defensive Midfield,Ole Selnæs,28,€2.00m,FC Zürich,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Away,Starting,3840968
Right Midfield,Nikola Boranijasevic,30,€2.00m,FC Zürich,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Away,Starting,3840968
Left Midfield,Adrián Guerrero,24,€3.00m,FC Zürich,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Away,Starting,3840968
Attacking Midfield,Bledian Krasniqi,21,€1.20m,FC Zürich,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Away,Starting,3840968
Attacking Midfield,Antonio Marchesano,31,€1.50m,FC Zürich,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Away,Starting,3840968
Centre-Forward,Ivan Santini,33,€1.50m,FC Zürich,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Away,Starting,3840968
Goalkeeper,Zivko Kostadinovic,30,€300k,FC Zürich,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Away,Substitute,3840968
Centre-Back,Fidan Aliti,29,€2.00m,FC Zürich,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Away,Substitute,3840968
Centre-Back,Becir Omeragic,20,€8.00m,FC Zürich,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Away,Substitute,3840968
Defensive Midfield,Cheick Condé,22,€500k,FC Zürich,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Away,Substitute,3840968
Left Winger,Jonathan Okita,26,€800k,FC Zürich,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Away,Substitute,3840968
Left Winger,Donis Avdijaj,26,€600k,FC Zürich,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Away,Substitute,3840968
Right Winger,Fabian Rohner,24,€600k,FC Zürich,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Away,Substitute,3840968
Centre-Forward,Bogdan Viunnyk,20,€350k,FC Zürich,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Away,Substitute,3840968
Centre-Forward,Aiyegun Tosin,24,€2.00m,FC Zürich,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Away,Substitute,3840968
Goalkeeper,Justin Hammel,21,€350k,Grasshopper Club Zurich,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Home,Starting,3840969
Centre-Back,Tomás Ribeiro,23,€1.50m,Grasshopper Club Zurich,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Home,Starting,3840969
Centre-Back,Noah Loosli,25,€800k,Grasshopper Club Zurich,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Home,Starting,3840969
Left-Back,Lei Li,30,€600k,Grasshopper Club Zurich,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Home,Starting,3840969
Right-Back,Bendegúz Bolla,22,€3.00m,Grasshopper Club Zurich,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Home,Starting,3840969
Defensive Midfield,Tsiy Ndenge,25,€300k,Grasshopper Club Zurich,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Home,Starting,3840969
Right Midfield,Hayao Kawabe,27,€1.50m,Grasshopper Club Zurich,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Home,Starting,3840969
Left Midfield,Dominik Schmid,24,€1.20m,Grasshopper Club Zurich,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Home,Starting,3840969
Attacking Midfield,Christian Herc,24,€1.90m,Grasshopper Club Zurich,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Home,Starting,3840969
Centre-Forward,Giotto Morandi,23,€900k,Grasshopper Club Zurich,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Home,Starting,3840969
Centre-Forward,Renat Dadashov,23,€350k,Grasshopper Club Zurich,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Home,Starting,3840969
Goalkeeper,Manuel Kuttin,28,€200k,Grasshopper Club Zurich,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Home,Substitute,3840969
Centre-Back,Georg Margreitter,33,€300k,Grasshopper Club Zurich,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Home,Substitute,3840969
Defensive Midfield,Simone Stroscio,19,€25k,Grasshopper Club Zurich,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Home,Substitute,3840969
Left Midfield,Filipe de Carvalho,18,€400k,Grasshopper Club Zurich,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Home,Substitute,3840969
Attacking Midfield,Petar Pusic,23,€800k,Grasshopper Club Zurich,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Home,Substitute,3840969
Attacking Midfield,Meritan Shabani,23,€300k,Grasshopper Club Zurich,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Home,Substitute,3840969
Centre-Forward,Shkelqim Demhasaj,26,€300k,Grasshopper Club Zurich,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Home,Substitute,3840969
Centre-Forward,Francis Momoh,21,€900k,Grasshopper Club Zurich,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Home,Substitute,3840969
Centre-Forward,Guilherme Schettine,27,€900k,Grasshopper Club Zurich,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Home,Substitute,3840969
Goalkeeper,Jérémy Frick,29,€500k,Servette FC,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Away,Starting,3840969
Centre-Back,Steve Rouiller,32,€400k,Servette FC,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Away,Starting,3840969
Centre-Back,Nicolas Vouilloz,21,€1.40m,Servette FC,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Away,Starting,3840969
Left-Back,Gaël Clichy,37,€200k,Servette FC,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Away,Starting,3840969
Right-Back,Moussa Diallo,25,€800k,Servette FC,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Away,Starting,3840969
Defensive Midfield,David Douline,29,€400k,Servette FC,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Away,Starting,3840969
Central Midfield,Timothé Cognat,24,€2.80m,Servette FC,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Away,Starting,3840969
Central Midfield,Alexis Antunes,22,€700k,Servette FC,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Away,Starting,3840969
Left Winger,Dereck Kutesa,24,€1.20m,Servette FC,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Away,Starting,3840969
Right Winger,Miroslav Stevanovic,32,€2.00m,Servette FC,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Away,Starting,3840969
Centre-Forward,Boubacar Fofana,24,€1.00m,Servette FC,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Away,Starting,3840969
Goalkeeper,Edin Omeragic,20,€250k,Servette FC,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Away,Substitute,3840969
Centre-Back,Anthony Baron,29,€25k,Servette FC,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Away,Substitute,3840969
Right-Back,Moritz Bauer,30,€400k,Servette FC,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Away,Substitute,3840969
Defensive Midfield,Boris Céspedes,27,€400k,Servette FC,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Away,Substitute,3840969
Central Midfield,Théo Valls,26,€2.00m,Servette FC,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Away,Substitute,3840969
Central Midfield,Samba Diba,18,,Servette FC,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Away,Substitute,3840969
Left Winger,Patrick Pflücke,25,€700k,Servette FC,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Away,Substitute,3840969
Centre-Forward,Enzo Crivelli,27,€1.80m,Servette FC,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Away,Substitute,3840969
Centre-Forward,Alexandre Patrício,18,€100k,Servette FC,"12. Matchday | Thu, 10/20/22   |  8:30 PM",Away,Substitute,3840969
Goalkeeper,Amir Saipi,22,€1.20m,FC Lugano,"12. Matchday | Wed, 10/19/22   |  8:30 PM",Home,Starting,3840970
Centre-Back,Fabio Daprelà,31,€400k,FC Lugano,"12. Matchday | Wed, 10/19/22   |  8:30 PM",Home,Starting,3840970
Centre-Back,Lukas Mai,22,€1.00m,FC Lugano,"12. Matchday | Wed, 10/19/22   |  8:30 PM",Home,Starting,3840970
Left-Back,Reto Ziegler,36,€100k,FC Lugano,"12. Matchday | Wed, 10/19/22   |  8:30 PM",Home,Starting,3840970
Right-Back,Milton Valenzuela,24,€1.50m,FC Lugano,"12. Matchday | Wed, 10/19/22   |  8:30 PM",Home,Starting,3840970
Defensive Midfield,Ousmane Doumbia,30,€1.20m,FC Lugano,"12. Matchday | Wed, 10/19/22   |  8:30 PM",Home,Starting,3840970
Defensive Midfield,Jonathan Sabbatini,34,€300k,FC Lugano,"12. Matchday | Wed, 10/19/22   |  8:30 PM",Home,Starting,3840970
Right Midfield,Hicham Mahou,23,€800k,FC Lugano,"12. Matchday | Wed, 10/19/22   |  8:30 PM",Home,Starting,3840970
Left Midfield,Renato Steffen,30,€2.00m,FC Lugano,"12. Matchday | Wed, 10/19/22   |  8:30 PM",Home,Starting,3840970
Attacking Midfield,Mattia Bottani,31,€500k,FC Lugano,"12. Matchday | Wed, 10/19/22   |  8:30 PM",Home,Starting,3840970
Centre-Forward,Zan Celar,23,€1.20m,FC Lugano,"12. Matchday | Wed, 10/19/22   |  8:30 PM",Home,Starting,3840970
Goalkeeper,Sebastian Osigwe,28,€400k,FC Lugano,"12. Matchday | Wed, 10/19/22   |  8:30 PM",Home,Substitute,3840970
Centre-Back,Albian Hajdari,19,€300k,FC Lugano,"12. Matchday | Wed, 10/19/22   |  8:30 PM",Home,Substitute,3840970
